종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
001780,알루코,"4,605","-135","2.85","4,610","4,605","1,230,174","5,656,328,000","4,725","4,725","4,535","500",원(KRW),"83,207,283","383,169,538,215",
018250,애경산업,"24,850","-200","0.80","24,900","24,850","29,553","733,387,400","25,050","25,050","24,650","1,000",원(KRW),"26,409,935","656,286,884,750",
161000,애경유화,"8,920","-230","2.51","8,940","8,920","220,242","1,982,050,270","9,170","9,220","8,900","500",원(KRW),"32,040,000","285,796,800,000",
011090,에넥스,"1,220","160","15.09","1,225","1,220","24,089,526","29,921,740,540","1,180","1,320","1,165","500",원(KRW),"59,991,641","73,189,802,020",
005850,에스엘,"16,700","-250","1.47","16,750","16,700","38,903","651,396,050","16,900","16,950","16,600","500",원(KRW),"48,203,277","804,994,725,900",
012750,에스원,"81,900","0","0.00","81,900","81,800","22,973","1,872,515,000","81,900","81,900","81,200","500",원(KRW),"37,999,178","3,112,132,678,200",
023960,에쓰씨엔지니어링,"6,600","450","7.32","6,590","6,500","362,965","2,390,119,140","6,070","6,690","6,070","500",원(KRW),"25,016,587","165,109,474,200",
298690,에어부산,"3,885","-120","3.00","3,885","3,880","333,018","1,300,944,015","4,005","4,005","3,860","1,000",원(KRW),"52,070,000","202,291,950,000",
140910,에이리츠,"8,190","-10","0.12","8,190","8,180","3,533","28,901,710","8,220","8,220","8,160","5,000",원(KRW),"3,792,775","31,062,827,250",
078520,에이블씨엔씨,"7,970","-170","2.09","7,990","7,970","31,321","249,438,160","8,080","8,080","7,930","500",원(KRW),"27,033,459","215,456,668,230",
015260,에이엔피,"1,975","0","0.00","1,980","1,975","289,211","568,272,675","1,975","2,015","1,910","500",원(KRW),"11,826,409","23,357,157,775",
007460,에이프로젠 KIC,"2,045","-55","2.62","2,050","2,045","1,904,655","3,919,821,425","2,105","2,105","2,040","500",원(KRW),"182,742,172","373,707,741,740",
003060,에이프로젠제약,"1,405","10","0.72","1,405","1,400","2,085,986","2,925,032,285","1,400","1,415","1,390","500",원(KRW),"398,575,766","559,998,951,230",
244920,에이플러스에셋,"5,780","-70","1.20","5,780","5,770","63,955","369,066,610","5,860","5,860","5,720","500",원(KRW),"22,607,693","130,672,465,540",
036570,엔씨소프트,"894,000","6,000","0.68","895,000","894,000","66,386","59,520,065,000","896,000","903,000","888,000","500",원(KRW),"21,954,022","19,626,895,668,000",
138250,엔에스쇼핑,"11,900","-150","1.24","11,950","11,900","16,800","200,555,250","12,100","12,100","11,850","500",원(KRW),"33,696,000","400,982,400,000",
085310,엔케이,"1,145","-15","1.29","1,145","1,140","266,940","305,454,395","1,160","1,160","1,135","500",원(KRW),"79,983,352","91,580,938,040",
009810,엔케이물산,"601","-12","1.96","601","599","566,794","342,348,275","613","615","599","100",원(KRW),"41,789,210","25,115,315,210",
900140,엘브이엠씨홀딩스,"3,740","-95","2.48","3,740","3,730","560,781","2,096,317,790","3,860","3,860","3,680","0.25",미국달러(USD),"84,348,589","315,463,722,860",
014440,영보화학,"3,935","-15","0.38","3,935","3,910","29,122","114,610,315","3,995","3,995","3,900","500",원(KRW),"20,000,000","78,700,000,000",
111770,영원무역,"33,150","-350","1.04","33,150","33,100","118,849","3,934,458,950","33,300","33,500","32,800","500",원(KRW),"44,311,468","1,468,925,164,200",
009970,영원무역홀딩스,"39,650","-550","1.37","39,700","39,650","5,660","225,412,300","40,350","40,400","39,550","500",원(KRW),"13,635,592","540,651,222,800",
003520,영진약품,"8,520","390","4.80","8,520","8,510","6,255,093","52,458,653,850","8,220","8,560","8,170","500",원(KRW),"182,892,731","1,558,246,068,120",
000670,영풍,"529,000","-4,000","0.75","531,000","529,000","824","436,962,000","532,000","534,000","527,000","5,000",원(KRW),"1,842,040","974,439,160,000",
006740,영풍제지,"7,110","770","12.15","7,130","7,110","4,972,835","36,394,814,180","6,640","7,770","6,590","500",원(KRW),"22,200,000","157,842,000,000",
012280,영화금속,"2,040","-25","1.21","2,040","2,035","548,252","1,114,056,745","2,040","2,050","2,020","500",원(KRW),"53,394,505","108,924,790,200",
012160,영흥,"1,235","-20","1.59","1,235","1,230","144,551","178,412,850","1,255","1,255","1,225","500",원(KRW),"85,826,509","105,995,738,615",
015360,예스코홀딩스,"35,150","-300","0.85","35,150","35,100","8,174","287,550,800","35,500","35,600","35,000","5,000",원(KRW),"6,000,000","210,900,000,000",
007310,오뚜기,"556,000","1,000","0.18","557,000","556,000","2,289","1,270,772,000","555,000","557,000","553,000","5,000",원(KRW),"3,671,981","2,041,621,436,000",
002630,오리엔트바이오,"1,340","-85","5.96","1,340","1,335","2,448,528","3,307,217,255","1,395","1,415","1,320","500",원(KRW),"118,569,966","158,883,754,440",
271560,오리온,"128,000","2,000","1.59","128,000","127,500","79,299","10,003,844,000","126,000","128,000","123,500","500",원(KRW),"39,536,132","5,060,624,896,000",
001800,오리온홀딩스,"13,350","-50","0.37","13,400","13,350","114,908","1,537,253,350","13,350","13,500","13,300","500",원(KRW),"62,645,422","836,316,383,700",
070960,용평리조트,"4,370","-145","3.21","4,370","4,365","480,321","2,104,282,530","4,470","4,495","4,340","5,000",원(KRW),"48,133,333","210,342,665,210",
316140,우리금융지주,"10,150","-150","1.46","10,200","10,150","735,422","7,502,308,950","10,250","10,300","10,150","5,000",원(KRW),"722,267,683","7,331,016,982,450",
004720,우리들제약,"12,500","100","0.81","12,500","12,450","183,403","2,290,862,050","12,550","12,650","12,350","500",원(KRW),"14,712,933","183,911,662,500",
118000,우리들휴브레인,"3,070","-80","2.54","3,085","3,070","542,300","1,689,622,930","3,170","3,210","3,060","500",원(KRW),"50,399,433","154,726,259,310",
010050,우리종금,"547","0","0.00","547","546","685,939","374,463,798","544","549","543","500",원(KRW),"874,203,406","478,189,263,082",
006980,우성사료,"3,085","-10","0.32","3,085","3,080","120,383","371,593,305","3,110","3,115","3,060","500",원(KRW),"30,900,000","95,326,500,000",
017370,우신시스템,"3,635","-115","3.07","3,635","3,625","145,570","530,461,245","3,750","3,750","3,585","500",원(KRW),"18,314,054","66,571,586,290",
105840,우진,"4,425","-50","1.12","4,425","4,415","132,549","582,432,565","4,440","4,460","4,370","500",원(KRW),"20,202,234","89,394,885,450",
010400,우진아이엔에스,"8,030","180","2.29","8,050","8,010","38,588","310,458,170","7,940","8,200","7,890","500",원(KRW),"7,622,000","61,204,660,000",
049800,우진플라임,"4,955","-95","1.88","4,955","4,950","5,978","29,815,850","5,000","5,050","4,950","500",원(KRW),"10,000,000","49,550,000,000",
016880,웅진,"1,115","0","0.00","1,120","1,115","35,876","39,875,500","1,115","1,120","1,100","500",원(KRW),"79,378,330","88,506,837,950",
095720,웅진씽크빅,"2,880","65","2.31","2,880","2,875","1,061,814","3,051,205,865","2,845","2,920","2,835","500",원(KRW),"117,401,592","338,116,584,960",
005820,원림,"19,850","-350","1.73","20,000","19,850","3,203","64,239,850","20,200","20,200","19,850","5,000",원(KRW),"2,200,000","43,670,000,000",
010600,웰바이오텍,"2,520","135","5.66","2,520","2,515","639,292","1,592,347,475","2,430","2,545","2,395","500",원(KRW),"45,079,167","113,599,500,840",
008600,윌비스,"1,340","-20","1.47","1,340","1,335","316,119","423,822,855","1,355","1,355","1,335","1,000",원(KRW),"64,894,721","86,958,926,140",
033270,유나이티드제약,"52,900","2,700","5.38","53,000","52,900","1,163,640","61,608,130,300","50,700","54,700","50,100","500",원(KRW),"16,244,822","859,351,083,800",
014830,유니드,"46,450","1,650","3.68","46,450","46,400","54,762","2,507,322,100","45,200","46,500","44,450","5,000",원(KRW),"8,889,843","412,933,207,350",
000910,유니온,"6,180","-210","3.29","6,180","6,170","238,279","1,473,650,560","6,320","6,330","6,130","500",원(KRW),"15,611,619","96,479,805,420",
047400,유니온머티리얼,"4,310","-210","4.65","4,320","4,310","1,436,816","6,225,144,055","4,385","4,390","4,295","500",원(KRW),"42,000,000","181,020,000,000",
011330,유니켐,"1,435","10","0.70","1,435","1,430","236,716","338,697,550","1,445","1,450","1,410","500",원(KRW),"68,710,343","98,599,342,205",
077500,유니퀘스트,"13,400","300","2.29","13,450","13,400","700,686","9,452,051,050","13,250","13,750","13,100","500",원(KRW),"27,307,225","365,916,815,000",
002920,유성기업,"2,755","0","0.00","2,760","2,755","25,461","70,156,640","2,755","2,765","2,740","500",원(KRW),"25,947,500","71,485,362,500",
000700,유수홀딩스,"5,520","-40","0.72","5,520","5,500","9,467","52,181,330","5,510","5,620","5,460","2,500",원(KRW),"26,041,812","143,750,802,240",
003470,유안타증권,"3,160","0","0.00","3,165","3,155","164,787","519,373,965","3,155","3,185","3,120","5,000",원(KRW),"199,596,576","630,725,180,160",
003475,유안타증권우,"2,455","-30","1.21","2,465","2,455","33,115","81,320,375","2,475","2,475","2,445","5,000",원(KRW),"12,912,212","31,699,480,460",
011690,유양디앤유,"1,220","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"58,494,201","71,362,925,220",
072130,유엔젤,"4,180","15","0.36","4,200","4,180","106,520","452,509,210","4,290","4,295","4,165","500",원(KRW),"13,195,454","55,156,997,720",
000220,유유제약,"15,200","450","3.05","15,250","15,200","201,133","3,041,991,350","14,750","15,450","14,600","1,000",원(KRW),"7,992,512","121,486,182,400",
000225,유유제약1우,"14,400","300","2.13","14,400","14,350","6,684","95,664,300","14,100","14,500","14,100","1,000",원(KRW),"1,133,465","16,321,896,000",
000227,유유제약2우B,"32,000","350","1.11","32,150","32,050","496","15,795,600","32,500","32,500","31,650","1,000",원(KRW),"164,080","5,250,560,000",
001200,유진투자증권,"3,985","-50","1.24","3,985","3,980","497,758","1,987,100,460","4,005","4,045","3,965","5,000",원(KRW),"96,866,418","386,012,675,730",
000100,유한양행,"68,400","700","1.03","68,400","68,300","197,552","13,437,786,600","68,300","68,500","67,400","1,000",원(KRW),"66,856,810","4,573,005,804,000",
000105,유한양행우,"67,800","400","0.59","67,900","67,700","7,092","479,552,400","68,300","68,300","67,100","1,000",원(KRW),"1,180,940","80,067,732,000",
003460,유화증권,"2,395","-5","0.21","2,400","2,395","4,444","10,668,865","2,425","2,425","2,395","1,000",원(KRW),"56,702,415","135,802,283,925",
003465,유화증권우,"2,480","0","0.00","2,485","2,480","170","421,750","2,480","2,485","2,480","1,000",원(KRW),"17,476,425","43,341,534,000",
008730,율촌화학,"19,350","-300","1.53","19,400","19,350","24,856","481,656,400","19,600","19,600","19,250","500",원(KRW),"24,800,000","479,880,000,000",
008250,이건산업,"9,370","-50","0.53","9,370","9,350","166,237","1,566,019,800","9,400","9,560","9,280","5,000",원(KRW),"10,952,635","102,626,189,950",
025820,이구산업,"1,960","-50","2.49","1,970","1,955","305,563","602,576,300","2,025","2,030","1,955","500",원(KRW),"33,442,000","65,546,320,000",
214320,이노션,"61,400","-1,100","1.76","61,400","61,300","36,768","2,268,158,700","62,700","62,700","61,000","500",원(KRW),"20,000,000","1,228,000,000,000",
088260,이리츠코크렙,"5,510","-20","0.36","5,520","5,510","27,757","153,323,960","5,530","5,550","5,500","500",원(KRW),"63,341,590","349,012,160,900",
139480,이마트,"153,500","-3,500","2.23","154,000","153,500","105,961","16,325,173,000","155,500","156,000","153,000","5,000",원(KRW),"27,875,819","4,278,938,216,500",
007660,이수페타시스,"3,900","-50","1.27","3,905","3,895","328,926","1,277,932,455","3,945","3,945","3,850","1,000",원(KRW),"41,268,398","160,946,752,200",
005950,이수화학,"13,750","-350","2.48","13,750","13,700","382,330","5,254,171,100","14,100","14,150","13,600","5,000",원(KRW),"24,045,489","330,625,473,750",
015020,이스타코,"617","-7","1.12","617","616","24,648","15,259,363","624","624","614","500",원(KRW),"42,851,600","26,439,437,200",
093230,이아이디,"403","16","4.13","403","402","85,485,308","34,853,723,843","396","420","390","200",원(KRW),"673,342,542","271,357,044,426",
074610,이엔플러스,"3,740","-120","3.11","3,740","3,735","193,000","721,967,315","3,830","3,830","3,700","500",원(KRW),"41,042,038","153,497,222,120",
102460,이연제약,"23,400","800","3.54","23,400","23,350","203,250","4,720,185,950","22,850","23,500","22,750","500",원(KRW),"17,562,390","410,959,926,000",
084680,이월드,"3,335","-125","3.61","3,335","3,330","530,053","1,778,238,790","3,505","3,505","3,300","1,000",원(KRW),"103,139,897","343,971,556,495",
350520,이지스레지던스리츠,"5,000","0","0.00","5,010","5,000","38,189","191,199,260","5,000","5,020","5,000","1,000",원(KRW),"20,600,000","103,000,000,000",
334890,이지스밸류리츠,"4,735","-5","0.11","4,750","4,735","56,840","269,326,480","4,740","4,765","4,730","1,000",원(KRW),"24,000,000","113,640,000,000",
000760,이화산업,"15,150","50","0.33","15,250","15,150","508","7,713,250","15,100","15,300","15,100","5,000",원(KRW),"2,800,000","42,420,000,000",
014990,인디에프,"1,615","-10","0.62","1,615","1,605","228,609","367,549,855","1,625","1,625","1,600","500",원(KRW),"58,932,995","95,176,786,925",
101140,인바이오젠,"6,480","-170","2.56","6,490","6,480","308,232","2,006,251,120","6,620","6,620","6,450","500",원(KRW),"49,407,098","320,157,995,040",
006490,인스코비,"2,165","-35","1.59","2,165","2,160","228,695","494,518,440","2,200","2,200","2,150","500",원(KRW),"100,561,269","217,715,147,385",
023800,인지컨트롤스,"11,550","-400","3.35","11,600","11,550","144,589","1,683,642,650","11,750","11,900","11,500","500",원(KRW),"15,160,128","175,099,478,400",
034590,인천도시가스,"25,800","150","0.58","25,800","25,750","2,344","60,447,100","25,750","25,900","25,700","5,000",원(KRW),"4,374,754","112,868,653,200",
129260,인터지스,"2,850","-15","0.52","2,850","2,835","114,977","324,393,520","2,855","2,885","2,780","500",원(KRW),"29,747,874","84,781,440,900",
023810,인팩,"5,490","0","0.00","5,490","5,470","10,389","56,743,520","5,490","5,500","5,340","500",원(KRW),"10,000,000","54,900,000,000",
249420,일동제약,"18,850","-400","2.08","18,900","18,850","158,745","3,004,460,800","19,200","19,200","18,750","1,000",원(KRW),"23,803,285","448,691,922,250",
000230,일동홀딩스,"11,100","-300","2.63","11,100","11,050","21,517","239,343,550","11,200","11,350","11,050","1,000",원(KRW),"11,540,400","128,098,440,000",
013360,일성건설,"1,125","-35","3.02","1,125","1,115","744,926","840,832,890","1,150","1,150","1,115","500",원(KRW),"54,024,880","60,777,990,000",
003120,일성신약,"85,000","1,500","1.80","85,000","84,800","14,717","1,253,208,700","84,600","86,100","84,200","5,000",원(KRW),"2,660,000","226,100,000,000",
003200,일신방직,"78,500","-1,200","1.51","78,600","78,400","6,177","491,967,000","81,000","81,000","78,300","5,000",원(KRW),"2,400,000","188,400,000,000",
007110,일신석재,"1,975","-20","1.00","1,980","1,975","373,651","739,789,270","1,995","2,000","1,970","500",원(KRW),"77,456,610","152,976,804,750",
007570,일양약품,"65,300","1,900","3.00","65,400","65,300","705,787","44,973,758,300","63,000","65,800","61,200","2,500",원(KRW),"19,085,664","1,246,293,859,200",
007575,일양약품우,"76,000","4,800","6.74","76,200","76,000","6,765","483,950,400","70,900","76,000","67,400","2,500",원(KRW),"445,080","33,826,080,000",
008500,일정실업,"17,650","150","0.86","17,650","17,550","1,645","28,928,250","17,550","17,650","17,550","5,000",원(KRW),"1,200,000","21,180,000,000",
081000,일진다이아,"48,050","-850","1.74","48,150","48,050","55,904","2,687,967,500","48,800","48,900","47,750","1,000",원(KRW),"14,202,975","682,452,948,750",
020760,일진디스플,"4,625","-55","1.18","4,630","4,625","85,445","391,254,260","4,650","4,695","4,520","500",원(KRW),"28,314,440","130,954,285,000",
020150,일진머티리얼즈,"47,650","-750","1.55","47,700","47,650","252,609","12,027,209,150","47,800","48,350","47,200","500",원(KRW),"46,110,835","2,197,181,287,750",
103590,일진전기,"3,235","-65","1.97","3,240","3,230","106,717","346,791,140","3,290","3,290","3,220","1,000",원(KRW),"37,080,390","119,955,061,650",
015860,일진홀딩스,"5,060","-10","0.20","5,060","5,050","52,620","265,802,640","5,110","5,110","5,010","1,000",원(KRW),"49,347,483","249,698,263,980",
226320,잇츠한불,"27,500","-550","1.96","27,500","27,450","74,020","2,034,846,300","27,750","28,050","27,300","500",원(KRW),"21,929,315","603,056,162,500",
317400,자이에스앤디,"11,300","-150","1.31","11,300","11,250","153,257","1,728,796,250","11,400","11,450","11,000","1,000",원(KRW),"26,782,520","302,642,476,000",
033240,자화전자,"16,700","100","0.60","16,700","16,650","277,125","4,650,352,450","16,500","17,100","16,200","500",원(KRW),"17,900,000","298,930,000,000",
000950,전방,"30,950","200","0.65","30,950","30,750","3,775","116,784,500","30,750","31,450","30,000","5,000",원(KRW),"1,680,000","51,996,000,000",
348950,제이알글로벌리츠,"5,130","10","0.20","5,130","5,120","96,434","494,177,740","5,120","5,150","5,110","1,000",원(KRW),"165,600,000","849,528,000,000",
194370,제이에스코퍼레이션,"7,480","-20","0.27","7,490","7,470","4,096","30,715,040","7,560","7,560","7,460","100",원(KRW),"13,335,601","99,750,295,480",
025620,제이준코스메틱,"2,490","-35","1.39","2,490","2,485","81,523","202,815,095","2,510","2,525","2,475","500",원(KRW),"36,909,430","91,904,480,700",
036420,제이콘텐트리,"31,800","100","0.32","31,800","31,750","64,024","2,005,474,550","31,200","31,800","30,750","5,000",원(KRW),"16,385,071","521,045,257,800",
030000,제일기획,"20,750","-200","0.95","20,800","20,750","143,360","2,981,407,900","21,000","21,000","20,700","200",원(KRW),"115,041,225","2,387,105,418,750",
271980,제일약품,"73,400","-1,700","2.26","73,400","73,300","222,922","16,494,137,400","75,500","76,200","72,900","500",원(KRW),"14,704,872","1,079,337,604,800",
001560,제일연마,"7,100","40","0.57","7,100","7,070","1,657","11,720,790","7,060","7,100","7,010","500",원(KRW),"10,000,000","71,000,000,000",
002620,제일파마홀딩스,"22,800","-300","1.30","22,850","22,800","23,232","532,644,100","23,300","23,350","22,700","500",원(KRW),"15,973,355","364,192,494,000",
006220,제주은행,"3,360","-10","0.30","3,360","3,355","6,536","21,927,135","3,355","3,360","3,350","5,000",원(KRW),"32,128,774","107,952,680,640",
089590,제주항공,"18,650","-800","4.11","18,650","18,600","343,741","6,414,333,750","18,950","18,950","18,450","5,000",원(KRW),"38,499,615","718,017,819,750",
004910,조광페인트,"6,250","-50","0.79","6,260","6,250","28,739","180,028,710","6,280","6,320","6,150","500",원(KRW),"12,800,000","80,000,000,000",
004700,조광피혁,"53,800","0","0.00","53,800","53,500","2,286","123,124,500","53,800","54,500","53,300","5,000",원(KRW),"6,649,138","357,723,624,400",
001550,조비,"18,550","-250","1.33","18,550","18,500","10,313","191,452,550","18,800","18,800","18,450","5,000",원(KRW),"5,192,239","96,316,033,450",
000480,조선내화,"84,900","0","0.00","85,000","84,900","627","53,251,200","85,000","85,500","84,900","5,000",원(KRW),"4,000,000","339,600,000,000",
120030,조선선재,"111,000","2,500","2.30","111,000","110,500","6,720","743,337,000","109,500","112,500","108,500","500",원(KRW),"1,257,651","139,599,261,000",
018470,조일알미늄,"780","-21","2.62","784","780","72,656","56,896,205","793","801","779","500",원(KRW),"70,155,555","54,721,332,900",
002600,조흥,"179,500","-500","0.28","180,500","178,500","27","4,855,000","180,000","180,000","179,500","5,000",원(KRW),"600,000","107,700,000,000",
185750,종근당,"178,500","2,000","1.13","178,500","178,000","64,051","11,354,483,000","179,000","179,000","176,000","2,500",원(KRW),"10,885,685","1,943,094,772,500",
063160,종근당바이오,"79,400","400","0.51","79,400","79,300","292,967","23,388,301,000","79,900","81,600","78,700","2,500",원(KRW),"5,485,962","435,585,382,800",
001630,종근당홀딩스,"115,000","1,500","1.32","115,500","115,000","33,908","3,903,277,000","114,500","116,500","113,500","2,500",원(KRW),"5,009,861","576,134,015,000",
044380,주연테크,"1,140","-15","1.30","1,145","1,140","289,734","331,715,905","1,150","1,155","1,140","200",원(KRW),"54,612,089","62,257,781,460",
013890,지누스,"100,000","-1,500","1.48","100,500","100,000","21,603","2,157,802,500","101,500","101,500","99,400","500",원(KRW),"14,406,749","1,440,674,900,000",
013870,지엠비코리아,"7,890","-150","1.87","7,900","7,890","118,905","942,838,080","8,080","8,080","7,830","500",원(KRW),"19,072,280","150,480,289,200",
071320,지역난방공사,"40,350","400","1.00","40,350","40,300","9,136","366,970,650","40,200","40,450","39,950","5,000",원(KRW),"11,578,744","467,202,320,400",
010580,지코,"306","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"64,581,636","19,761,980,616",
035000,지투알,"5,820","90","1.57","5,820","5,810","36,939","213,880,210","5,850","5,850","5,730","1,000",원(KRW),"16,567,409","96,422,320,380",
088790,진도,"4,475","140","3.23","4,475","4,445","247,297","1,091,978,955","4,280","4,540","4,260","500",원(KRW),"12,447,744","55,703,654,400",
003780,진양산업,"4,770","-130","2.65","4,770","4,755","180,253","863,937,165","4,865","4,880","4,720","500",원(KRW),"13,000,000","62,010,000,000",
010640,진양폴리,"3,625","-75","2.03","3,630","3,625","64,715","236,846,535","3,685","3,700","3,625","500",원(KRW),"10,000,000","36,250,000,000",
100250,진양홀딩스,"2,800","5","0.18","2,800","2,795","48,529","135,507,550","2,825","2,825","2,775","500",원(KRW),"55,895,292","156,506,817,600",
051630,진양화학,"5,100","-80","1.54","5,100","5,090","126,827","649,882,110","5,180","5,210","5,050","500",원(KRW),"12,000,000","61,200,000,000",
272450,진에어,"14,000","-200","1.41","14,050","14,000","442,165","6,090,007,800","13,850","14,050","13,400","1,000",원(KRW),"45,000,000","630,000,000,000",
011000,진원생명과학,"25,500","250","0.99","25,550","25,500","697,663","17,707,362,950","25,600","25,700","25,050","1,000",원(KRW),"44,763,008","1,141,456,704,000",
002780,진흥기업,"2,580","-40","1.53","2,580","2,575","463,497","1,202,065,035","2,610","2,700","2,430","500",원(KRW),"145,471,745","375,317,102,100",
002787,진흥기업2우B,"13,100","200","1.55","13,100","13,000","15","196,600","13,200","13,200","13,100","500",원(KRW),"294,808","3,861,984,800",
002785,진흥기업우B,"6,790","-260","3.69","6,800","6,790","9,207","63,052,770","7,050","7,050","6,790","500",원(KRW),"857,218","5,820,510,220",
009310,참엔지니어링,"1,545","-30","1.90","1,555","1,545","125,379","195,680,655","1,590","1,590","1,545","500",원(KRW),"55,445,022","85,662,558,990",
000650,천일고속,"76,500","-1,700","2.17","76,700","76,500","1,097","83,807,700","76,800","78,200","76,000","5,000",원(KRW),"1,429,220","109,335,330,000",
033250,체시스,"2,275","-20","0.87","2,275","2,270","272,267","623,278,655","2,305","2,320","2,265","500",원(KRW),"24,000,000","54,600,000,000",
035720,카카오,"375,500","1,000","0.27","376,000","375,500","279,047","105,082,394,000","376,500","381,000","374,500","500",원(KRW),"88,310,279","33,160,509,764,500",
006380,카프로,"4,095","-125","2.96","4,100","4,075","265,795","1,088,840,835","4,200","4,200","4,055","500",원(KRW),"40,000,000","163,800,000,000",
109070,컨버즈,"4,100","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"13,141,388","53,879,690,800",
001620,케이비아이동국실업,"711","-3","0.42","712","711","17,737","12,683,556","710","720","710","500",원(KRW),"66,042,072","46,955,913,192",
029460,케이씨,"26,050","-300","1.14","26,100","26,050","39,796","1,038,670,350","26,250","26,400","25,900","500",원(KRW),"13,554,044","353,082,846,200",
344820,케이씨씨글라스,"36,600","-400","1.08","36,650","36,600","22,446","826,631,800","37,000","37,150","36,600","1,000",원(KRW),"8,350,210","305,617,686,000",
281820,케이씨텍,"26,200","-300","1.13","26,250","26,200","67,114","1,753,023,050","26,250","26,400","26,000","500",원(KRW),"20,861,556","546,572,767,200",
145270,케이탑리츠,"1,120","25","2.28","1,120","1,105","382,066","423,596,785","1,080","1,135","1,080","1,000",원(KRW),"46,224,127","51,771,022,240",
357120,코람코에너지리츠,"4,890","-5","0.10","4,890","4,885","58,597","285,946,355","4,900","4,900","4,845","500",원(KRW),"69,620,000","340,441,800,000",
007815,코리아써우,"5,680","180","3.27","5,730","5,720","1,704","9,608,390","5,550","5,680","5,550","500",원(KRW),"2,964,690","16,839,439,200",
007810,코리아써키트,"13,850","0","0.00","13,900","13,850","336,827","4,724,475,850","14,350","14,350","13,800","500",원(KRW),"23,620,751","327,147,401,350",
00781K,코리아써키트2우B,"6,850","10","0.15","6,850","6,770","258","1,769,330","6,890","6,890","6,850","500",원(KRW),"783,699","5,368,338,150",
152330,코리아오토글라스,"16,550","0","0.00","0","0","0","0","0","0","0","5,000",원(KRW),"20,000,000","331,000,000,000",
003690,코리안리,"8,150","50","0.62","8,160","8,150","279,097","2,270,171,740","8,050","8,200","8,020","500",원(KRW),"120,369,116","981,008,295,400",
192820,코스맥스,"97,300","-1,600","1.62","97,400","97,300","42,112","4,090,164,600","98,400","98,500","96,700","500",원(KRW),"10,049,509","977,817,225,700",
044820,코스맥스비티아이,"17,900","50","0.28","17,900","17,850","73,266","1,326,963,550","18,050","19,000","17,300","500",원(KRW),"9,603,921","171,910,185,900",
005070,코스모신소재,"16,100","-300","1.83","16,100","16,050","578,045","9,265,307,200","16,350","16,500","15,850","1,000",원(KRW),"29,247,965","470,892,236,500",
005420,코스모화학,"11,600","-100","0.85","11,600","11,550","1,364,648","15,751,536,950","11,500","11,800","11,300","1,000",원(KRW),"26,110,825","302,885,570,000",
071950,코아스,"1,115","5","0.45","1,115","1,105","361,265","404,787,480","1,110","1,145","1,100","500",원(KRW),"30,907,210","34,461,539,150",
002020,코오롱,"21,950","-350","1.57","22,000","21,900","31,581","693,980,200","22,400","22,400","21,850","5,000",원(KRW),"12,626,426","277,150,050,700",
003070,코오롱글로벌,"20,750","-150","0.72","20,750","20,700","153,235","3,192,835,550","21,200","21,250","20,500","5,000",원(KRW),"25,210,438","523,116,588,500",
003075,코오롱글로벌우,"37,700","-800","2.08","37,850","37,650","6,353","244,081,750","39,500","39,500","37,700","5,000",원(KRW),"312,803","11,792,673,100",
144620,코오롱머티리얼,"3,055","-70","2.24","3,060","3,055","142,391","437,078,080","3,140","3,145","3,050","1,000",원(KRW),"68,658,635","209,752,129,925",
002025,코오롱우,"16,700","-250","1.47","16,700","16,650","858","14,369,400","16,900","16,900","16,700","5,000",원(KRW),"1,076,390","17,975,713,000",
120110,코오롱인더,"40,000","-700","1.72","40,000","39,950","123,544","4,937,400,750","40,500","40,500","39,800","5,000",원(KRW),"26,978,840","1,079,153,600,000",
120115,코오롱인더우,"22,050","-250","1.12","22,050","22,000","12,088","266,459,300","22,100","22,350","21,900","5,000",원(KRW),"2,767,860","61,031,313,000",
138490,코오롱플라스틱,"4,530","-55","1.20","4,530","4,525","54,258","247,488,725","4,630","4,640","4,525","1,000",원(KRW),"38,000,000","172,140,000,000",
021240,코웨이,"70,500","-800","1.12","70,600","70,500","77,429","5,462,902,700","71,600","71,700","70,200","500",원(KRW),"73,799,619","5,202,873,139,500",
031820,콤텍시스템,"1,760","20","1.15","1,760","1,755","4,782,169","8,545,724,430","1,760","1,820","1,740","500",원(KRW),"67,851,466","119,418,580,160",
192400,쿠쿠홀딩스,"97,000","-400","0.41","97,000","96,700","4,965","480,832,400","97,500","97,900","96,400","500",원(KRW),"7,112,437","689,906,389,000",
284740,쿠쿠홈시스,"38,900","250","0.65","38,950","38,900","30,714","1,188,587,800","38,650","39,150","38,300","100",원(KRW),"22,437,330","872,812,137,000",
015590,큐로,"703","-4","0.57","703","702","1,177,635","827,816,790","704","714","697","500",원(KRW),"227,211,638","159,729,781,514",
264900,크라운제과,"8,990","20","0.22","8,990","8,980","6,797","61,030,560","8,970","9,040","8,880","200",원(KRW),"12,523,850","112,589,411,500",
26490K,크라운제과우,"10,700","-100","0.93","10,750","10,650","2,843","30,364,750","10,800","10,900","10,600","200",원(KRW),"773,560","8,277,092,000",
005740,크라운해태홀딩스,"8,950","-20","0.22","8,980","8,950","6,573","58,919,520","8,970","8,980","8,920","500",원(KRW),"14,847,347","132,883,755,650",
