,rowID,등록일,구분,확진자,확진률,치명률,사망자,사망률,수정일
1431,3609,2020-09-26,10-19,1291,5.49,0,0,0.00,null
1432,3608,2020-09-26,20-29,4727,20.1,0,0,0.00,null
1433,3607,2020-09-26,30-39,2862,12.17,0.07,2,0.50,null
1434,3606,2020-09-26,40-49,3134,13.33,0.13,4,1.00,null
1435,3605,2020-09-26,50-59,4361,18.54,0.41,18,4.51,null
1436,3604,2020-09-26,60-69,3728,15.85,1.15,43,10.78,null
1437,3603,2020-09-26,70-79,1887,8.02,6.89,130,32.58,null
1438,3602,2020-09-26,80 이상,959,4.08,21.06,202,50.63,null
1439,3601,2020-09-26,여성,12724,54.11,1.48,188,47.12,null
1440,3600,2020-09-26,남성,10792,45.89,1.96,211,52.88,null
1441,3588,2020-09-25,0-9,566,2.41,0,0,0.00,null
1442,3587,2020-09-25,10-19,1285,5.48,0,0,0.00,null
1443,3586,2020-09-25,20-29,4720,20.12,0,0,0.00,null
1444,3585,2020-09-25,30-39,2855,12.17,0.07,2,0.51,null
1445,3584,2020-09-25,40-49,3129,13.34,0.13,4,1.01,null
1446,3583,2020-09-25,50-59,4351,18.55,0.41,18,4.56,null
1447,3582,2020-09-25,60-69,3712,15.83,1.16,43,10.89,null
1448,3581,2020-09-25,70-79,1878,8.01,6.82,128,32.41,null
1449,3580,2020-09-25,80 이상,959,4.09,20.86,200,50.63,null
1450,3579,2020-09-25,여성,12688,54.1,1.47,187,47.34,null
1451,3578,2020-09-25,남성,10767,45.9,1.93,208,52.66,null
1452,3566,2020-09-24,0-9,561,2.4,0,0,0.00,null
1453,3565,2020-09-24,10-19,1282,5.49,0,0,0.00,null
1454,3564,2020-09-24,20-29,4708,20.17,0,0,0.00,null
1455,3563,2020-09-24,30-39,2841,12.17,0.07,2,0.51,null
1456,3562,2020-09-24,40-49,3114,13.34,0.13,4,1.02,null
1457,3561,2020-09-24,50-59,4332,18.56,0.42,18,4.58,null
1458,3560,2020-09-24,60-69,3690,15.81,1.17,43,10.94,null
1459,3559,2020-09-24,70-79,1864,7.99,6.76,126,32.06,null
1460,3558,2020-09-24,80 이상,949,4.07,21.07,200,50.89,null
1461,3557,2020-09-24,여성,12628,54.1,1.47,186,47.33,null
1462,3556,2020-09-24,남성,10713,45.9,1.93,207,52.67,null
1463,3544,2020-09-23,0-9,555,2.39,0,0,0.00,null
1464,3543,2020-09-23,10-19,1278,5.5,0,0,0.00,null
1465,3542,2020-09-23,20-29,4693,20.21,0,0,0.00,null
1466,3541,2020-09-23,30-39,2832,12.2,0.07,2,0.52,null
1467,3540,2020-09-23,40-49,3097,13.34,0.13,4,1.03,null
1468,3539,2020-09-23,50-59,4303,18.53,0.4,17,4.38,null
1469,3538,2020-09-23,60-69,3663,15.78,1.17,43,11.08,null
1470,3537,2020-09-23,70-79,1855,7.99,6.63,123,31.70,null
1471,3536,2020-09-23,80 이상,940,4.05,21.17,199,51.29,null
1472,3535,2020-09-23,여성,12568,54.14,1.47,185,47.68,null
1473,3534,2020-09-23,남성,10648,45.86,1.91,203,52.32,null
1474,3522,2020-09-22,0-9,551,2.38,0,0,0.00,null
1475,3521,2020-09-22,10-19,1274,5.51,0,0,0.00,null
1476,3520,2020-09-22,20-29,4684,20.27,0,0,0.00,null
1477,3519,2020-09-22,30-39,2822,12.21,0.07,2,0.52,null
1478,3518,2020-09-22,40-49,3083,13.34,0.13,4,1.03,null
1479,3517,2020-09-22,50-59,4280,18.52,0.4,17,4.38,null
1480,3516,2020-09-22,60-69,3644,15.77,1.18,43,11.08,null
1481,3515,2020-09-22,70-79,1833,7.93,6.71,123,31.70,null
1482,3514,2020-09-22,80 이상,935,4.05,21.28,199,51.29,null
1483,3513,2020-09-22,여성,12517,54.17,1.48,185,47.68,null
1484,3512,2020-09-22,남성,10589,45.83,1.92,203,52.32,null
1485,3500,2020-09-21,0-9,550,2.39,0,0,0.00,null
1486,3499,2020-09-21,10-19,1272,5.52,0,0,0.00,null
1487,3498,2020-09-21,20-29,4678,20.3,0,0,0.00,null
1488,3497,2020-09-21,30-39,2812,12.2,0.07,2,0.52,null
1489,3496,2020-09-21,40-49,3073,13.33,0.13,4,1.04,null
1490,3495,2020-09-21,50-59,4264,18.5,0.4,17,4.42,null
1491,3494,2020-09-21,60-69,3634,15.77,1.16,42,10.91,null
1492,3493,2020-09-21,70-79,1828,7.93,6.62,121,31.43,null
1493,3492,2020-09-21,80 이상,934,4.05,21.31,199,51.69,null
1494,3491,2020-09-21,여성,12493,54.21,1.46,183,47.53,null
1495,3490,2020-09-21,남성,10552,45.79,1.91,202,52.47,null
1496,3478,2020-09-20,0-9,548,2.39,0,0,0.00,null
1497,3477,2020-09-20,10-19,1264,5.52,0,0,0.00,null
1498,3476,2020-09-20,20-29,4653,20.32,0,0,0.00,null
1499,3475,2020-09-20,30-39,2792,12.2,0.07,2,0.53,null
1500,3474,2020-09-20,40-49,3053,13.34,0.13,4,1.06,null
1501,3473,2020-09-20,50-59,4239,18.52,0.4,17,4.50,null
1502,3472,2020-09-20,60-69,3608,15.76,1.16,42,11.11,null
1503,3471,2020-09-20,70-79,1807,7.89,6.53,118,31.22,null
1504,3470,2020-09-20,80 이상,929,4.06,20.99,195,51.59,null
1505,3469,2020-09-20,여성,12425,54.27,1.44,179,47.35,null
1506,3468,2020-09-20,남성,10468,45.73,1.9,199,52.65,null
1507,3456,2020-09-19,0-9,548,2.39,0,0,0.00,null
1508,3455,2020-09-19,10-19,1264,5.52,0,0,0.00,null
1509,3454,2020-09-19,20-29,4653,20.32,0,0,0.00,null
1510,3453,2020-09-19,30-39,2792,12.2,0.07,2,0.53,null
1511,3452,2020-09-19,40-49,3053,13.34,0.13,4,1.06,null
1512,3451,2020-09-19,50-59,4239,18.52,0.4,17,4.50,null
1513,3450,2020-09-19,60-69,3608,15.76,1.16,42,11.11,null
1514,3449,2020-09-19,70-79,1807,7.89,6.53,118,31.22,null
1515,3448,2020-09-19,80 이상,929,4.06,20.99,195,51.59,null
1516,3447,2020-09-19,여성,12425,54.27,1.44,179,47.35,null
1517,3446,2020-09-19,남성,10468,45.73,1.9,199,52.65,null
1518,3434,2020-09-18,0-9,547,2.4,0,0,0.00,null
1519,3433,2020-09-18,10-19,1259,5.53,0,0,0.00,null
1520,3432,2020-09-18,20-29,4647,20.4,0,0,0.00,null
1521,3431,2020-09-18,30-39,2785,12.22,0.07,2,0.53,null
1522,3430,2020-09-18,40-49,3044,13.36,0.13,4,1.06,null
1523,3429,2020-09-18,50-59,4204,18.45,0.4,17,4.51,null
1524,3428,2020-09-18,60-69,3582,15.72,1.17,42,11.14,null
1525,3427,2020-09-18,70-79,1792,7.87,6.58,118,31.30,null
1526,3426,2020-09-18,80 이상,923,4.05,21.02,194,51.46,null
1527,3425,2020-09-18,여성,12360,54.25,1.45,179,47.48,null
1528,3424,2020-09-18,남성,10423,45.75,1.9,198,52.52,null
1529,3412,2020-09-17,0-9,544,2.4,0,0,0.00,null
1530,3411,2020-09-17,10-19,1255,5.54,0,0,0.00,null
1531,3410,2020-09-17,20-29,4631,20.44,0,0,0.00,null
1532,3409,2020-09-17,30-39,2768,12.22,0.07,2,0.54,null
1533,3408,2020-09-17,40-49,3023,13.34,0.13,4,1.08,null
1534,3407,2020-09-17,50-59,4180,18.45,0.41,17,4.57,null
1535,3406,2020-09-17,60-69,3558,15.7,1.18,42,11.29,null
1536,3405,2020-09-17,70-79,1780,7.86,6.4,114,30.65,null
1537,3404,2020-09-17,80 이상,918,4.05,21.02,193,51.88,null
1538,3403,2020-09-17,여성,12291,54.25,1.44,177,47.58,null
1539,3402,2020-09-17,남성,10366,45.75,1.88,195,52.42,null
1540,3390,2020-09-16,0-9,539,2.4,0,0,0.00,null
1541,3389,2020-09-16,10-19,1247,5.54,0,0,0.00,null
1542,3388,2020-09-16,20-29,4606,20.47,0,0,0.00,null
1543,3387,2020-09-16,30-39,2757,12.25,0.07,2,0.54,null
1544,3386,2020-09-16,40-49,3003,13.34,0.13,4,1.09,null
1545,3385,2020-09-16,50-59,4144,18.41,0.41,17,4.63,null
1546,3384,2020-09-16,60-69,3531,15.69,1.19,42,11.44,null
1547,3383,2020-09-16,70-79,1763,7.83,6.47,114,31.06,null
1548,3382,2020-09-16,80 이상,914,4.06,20.57,188,51.23,null
1549,3381,2020-09-16,여성,12212,54.27,1.43,175,47.68,null
1550,3380,2020-09-16,남성,10292,45.73,1.87,192,52.32,null
1551,3379,2020-09-15,0-9,538,2.4,0,0,0.00,null
1552,3378,2020-09-15,10-19,1244,5.56,0,0,0.00,null
1553,3377,2020-09-15,20-29,4592,20.51,0,0,0.00,null
1554,3376,2020-09-15,30-39,2748,12.27,0.07,2,0.54,null
1555,3375,2020-09-15,40-49,2986,13.34,0.13,4,1.09,null
1556,3374,2020-09-15,50-59,4122,18.41,0.41,17,4.63,null
1557,3373,2020-09-15,60-69,3506,15.66,1.2,42,11.44,null
1558,3372,2020-09-15,70-79,1745,7.79,6.53,114,31.06,null
1559,3371,2020-09-15,80 이상,910,4.06,20.66,188,51.23,null
1560,3370,2020-09-15,여성,12166,54.33,1.44,175,47.68,null
1561,3369,2020-09-15,남성,10225,45.67,1.88,192,52.32,null
1562,3346,2020-09-14,0-9,532,2.39,0,0,0.00,null
1563,3345,2020-09-14,10-19,1236,5.55,0,0,0.00,null
1564,3344,2020-09-14,20-29,4584,20.57,0,0,0.00,null
1565,3343,2020-09-14,30-39,2738,12.29,0.07,2,0.55,null
1566,3342,2020-09-14,40-49,2968,13.32,0.13,4,1.10,null
1567,3341,2020-09-14,50-59,4104,18.42,0.41,17,4.68,null
1568,3340,2020-09-14,60-69,3481,15.62,1.21,42,11.57,null
1569,3339,2020-09-14,70-79,1734,7.78,6.52,113,31.13,null
1570,3338,2020-09-14,80 이상,908,4.07,20.37,185,50.96,null
1571,3337,2020-09-14,여성,12108,54.33,1.43,173,47.66,null
1572,3336,2020-09-14,남성,10177,45.67,1.87,190,52.34,null
1573,3324,2020-09-13,0-9,526,2.38,0,0,0.00,null
1574,3323,2020-09-13,10-19,1230,5.58,0,0,0.00,null
1575,3322,2020-09-13,20-29,4543,20.6,0,0,0.00,null
1576,3321,2020-09-13,30-39,2713,12.3,0.07,2,0.56,null
1577,3320,2020-09-13,40-49,2946,13.36,0.14,4,1.13,null
1578,3319,2020-09-13,50-59,4061,18.41,0.42,17,4.79,null
1579,3318,2020-09-13,60-69,3425,15.53,1.23,42,11.83,null
1580,3317,2020-09-13,70-79,1710,7.75,6.37,109,30.70,null
1581,3316,2020-09-13,80 이상,901,4.09,20.09,181,50.99,null
1582,3315,2020-09-13,여성,11992,54.37,1.41,169,47.61,null
1583,3314,2020-09-13,남성,10063,45.63,1.85,186,52.39,null
1584,3302,2020-09-12,0-9,526,2.38,0,0,0.00,null
1585,3301,2020-09-12,10-19,1230,5.58,0,0,0.00,null
1586,3300,2020-09-12,20-29,4543,20.6,0,0,0.00,null
1587,3299,2020-09-12,30-39,2713,12.3,0.07,2,0.56,null
1588,3298,2020-09-12,40-49,2946,13.36,0.14,4,1.13,null
1589,3297,2020-09-12,50-59,4061,18.41,0.42,17,4.79,null
1590,3296,2020-09-12,60-69,3425,15.53,1.23,42,11.83,null
1591,3295,2020-09-12,70-79,1710,7.75,6.37,109,30.70,null
1592,3294,2020-09-12,80 이상,901,4.09,20.09,181,50.99,null
1593,3293,2020-09-12,여성,11992,54.37,1.41,169,47.61,null
1594,3292,2020-09-12,남성,10063,45.63,1.85,186,52.39,null
1595,3280,2020-09-11,0-9,522,2.38,0,0,0.00,null
1596,3279,2020-09-11,10-19,1225,5.59,0,0,0.00,null
1597,3278,2020-09-11,20-29,4527,20.65,0,0,0.00,null
1598,3277,2020-09-11,30-39,2701,12.32,0.07,2,0.57,null
1599,3276,2020-09-11,40-49,2928,13.36,0.14,4,1.14,null
1600,3275,2020-09-11,50-59,4027,18.37,0.4,16,4.57,null
1601,3274,2020-09-11,60-69,3396,15.49,1.24,42,12.00,null
1602,3273,2020-09-11,70-79,1696,7.74,6.37,108,30.86,null
1603,3272,2020-09-11,80 이상,897,4.09,19.84,178,50.86,null
1604,3271,2020-09-11,여성,11937,54.46,1.38,165,47.14,null
1605,3270,2020-09-11,남성,9982,45.54,1.85,185,52.86,null
1606,3258,2020-09-10,0-9,519,2.39,0,0,0.00,null
1607,3257,2020-09-10,10-19,1222,5.62,0,0,0.00,null
1608,3256,2020-09-10,20-29,4505,20.72,0,0,0.00,null
1609,3255,2020-09-10,30-39,2682,12.34,0.07,2,0.58,null
1610,3254,2020-09-10,40-49,2906,13.37,0.14,4,1.16,null
1611,3253,2020-09-10,50-59,3993,18.36,0.4,16,4.62,null
1612,3252,2020-09-10,60-69,3356,15.43,1.25,42,12.14,null
1613,3251,2020-09-10,70-79,1680,7.73,6.31,106,30.64,null
1614,3250,2020-09-10,80 이상,880,4.05,20,176,50.87,null
1615,3249,2020-09-10,여성,11838,54.45,1.38,163,47.11,null
1616,3248,2020-09-10,남성,9905,45.55,1.85,183,52.89,null
1617,3236,2020-09-09,0-9,507,2.35,0,0,0.00,null
1618,3235,2020-09-09,10-19,1218,5.64,0,0,0.00,null
1619,3234,2020-09-09,20-29,4492,20.81,0,0,0.00,null
1620,3233,2020-09-09,30-39,2669,12.36,0.07,2,0.58,null
1621,3232,2020-09-09,40-49,2889,13.38,0.14,4,1.16,null
1622,3231,2020-09-09,50-59,3964,18.36,0.4,16,4.65,null
1623,3230,2020-09-09,60-69,3312,15.34,1.27,42,12.21,null
1624,3229,2020-09-09,70-79,1668,7.73,6.29,105,30.52,null
1625,3228,2020-09-09,80 이상,869,4.03,20.14,175,50.87,null
1626,3227,2020-09-09,여성,11759,54.47,1.38,162,47.09,null
1627,3226,2020-09-09,남성,9829,45.53,1.85,182,52.91,null
1628,3214,2020-09-08,0-9,501,2.34,0,0,0.00,null
1629,3213,2020-09-08,10-19,1210,5.65,0,0,0.00,null
1630,3212,2020-09-08,20-29,4485,20.93,0,0,0.00,null
1631,3211,2020-09-08,30-39,2653,12.38,0.08,2,0.59,null
1632,3210,2020-09-08,40-49,2874,13.41,0.14,4,1.17,null
