일자2,광역시도,확진자
2020-12-28,광주,1049
2020-12-28,대구,7688
2020-12-28,대전,789
2020-12-28,부산,1738
2020-12-28,서울,17730
2020-12-28,세종,143
2020-12-28,울산,618
2020-12-28,인천,2700
2020-12-28,전남,550
2020-12-28,전북,785
2020-12-28,제주,392
2020-12-28,충남,1581
2020-12-28,충북,1074
2020-12-28,합계,57679
2020-12-29,강원,1154
2020-12-29,검역,2420
2020-12-29,경기,13949
2020-12-29,경남,1267
2020-12-29,경북,2378
2020-12-29,광주,1064
2020-12-29,대구,7717
2020-12-29,대전,819
2020-12-29,부산,1755
2020-12-29,서울,18252
2020-12-29,세종,147
2020-12-29,울산,622
2020-12-29,인천,2732
2020-12-29,전남,554
2020-12-29,전북,793
2020-12-29,제주,397
2020-12-29,충남,1608
2020-12-29,충북,1096
2020-12-29,합계,58724
2020-12-30,강원,1171
2020-12-30,검역,2431
2020-12-30,경기,14226
2020-12-30,경남,1303
2020-12-30,경북,2401
2020-12-30,광주,1073
2020-12-30,대구,7768
2020-12-30,대전,838
2020-12-30,부산,1794
2020-12-30,서울,18638
2020-12-30,세종,149
2020-12-30,울산,638
2020-12-30,인천,2780
2020-12-30,전남,555
2020-12-30,전북,825
2020-12-30,제주,407
2020-12-30,충남,1635
2020-12-30,충북,1141
2020-12-30,합계,59773
2020-12-31,강원,1207
2020-12-31,검역,2444
2020-12-31,경기,14451
2020-12-31,경남,1325
2020-12-31,경북,2424
2020-12-31,광주,1081
2020-12-31,대구,7801
2020-12-31,대전,845
2020-12-31,부산,1868
2020-12-31,서울,19004
2020-12-31,세종,149
2020-12-31,울산,673
2020-12-31,인천,2839
2020-12-31,전남,560
2020-12-31,전북,837
2020-12-31,제주,416
2020-12-31,충남,1653
2020-12-31,충북,1163
2020-12-31,합계,60740
2021-01-01,강원,1237
2021-01-01,검역,2448
2021-01-01,경기,14735
2021-01-01,경남,1360
2021-01-01,경북,2448
2021-01-01,광주,1098
2021-01-01,대구,7844
2021-01-01,대전,856
2021-01-01,부산,1925
2021-01-01,서울,19362
2021-01-01,세종,150
2021-01-01,울산,716
2021-01-01,인천,2904
2021-01-01,전남,566
2021-01-01,전북,845
2021-01-01,제주,421
2021-01-01,충남,1668
2021-01-01,충북,1185
2021-01-01,합계,61769
2021-01-02,강원,1268
2021-01-02,검역,2462
2021-01-02,경기,14962
2021-01-02,경남,1397
2021-01-02,경북,2468
2021-01-02,광주,1111
2021-01-02,대구,7873
2021-01-02,대전,860
2021-01-02,부산,1951
2021-01-02,서울,19613
2021-01-02,세종,153
2021-01-02,울산,733
2021-01-02,인천,2975
2021-01-02,전남,577
2021-01-02,전북,856
2021-01-02,제주,434
2021-01-02,충남,1675
2021-01-02,충북,1221
2021-01-02,합계,62593
2021-01-03,강원,1301
2021-01-03,검역,2470
2021-01-03,경기,15166
2021-01-03,경남,1409
2021-01-03,경북,2482
2021-01-03,광주,1137
2021-01-03,대구,7895
2021-01-03,대전,868
2021-01-03,부산,1970
2021-01-03,서울,19809
2021-01-03,세종,154
2021-01-03,울산,740
2021-01-03,인천,3023
2021-01-03,전남,589
2021-01-03,전북,861
2021-01-03,제주,438
2021-01-03,충남,1684
2021-01-03,충북,1248
2021-01-03,합계,63244
2021-01-04,강원,1329
2021-01-04,검역,2481
2021-01-04,경기,15434
2021-01-04,경남,1442
2021-01-04,경북,2507
2021-01-04,광주,1211
2021-01-04,대구,7924
2021-01-04,대전,874
2021-01-04,부산,2007
2021-01-04,서울,20138
2021-01-04,세종,154
2021-01-04,울산,745
2021-01-04,인천,3126
2021-01-04,전남,592
2021-01-04,전북,874
2021-01-04,제주,448
2021-01-04,충남,1707
2021-01-04,충북,1271
2021-01-04,합계,64264
2021-01-05,강원,1356
2021-01-05,검역,2497
2021-01-05,경기,15663
2021-01-05,경남,1463
2021-01-05,경북,2531
2021-01-05,광주,1234
2021-01-05,대구,7956
2021-01-05,대전,882
2021-01-05,부산,2022
2021-01-05,서울,20338
2021-01-05,세종,154
2021-01-05,울산,749
2021-01-05,인천,3175
2021-01-05,전남,596
2021-01-05,전북,879
2021-01-05,제주,456
2021-01-05,충남,1725
2021-01-05,충북,1303
2021-01-05,합계,64979
2021-01-06,강원,1372
2021-01-06,검역,2502
2021-01-06,경기,15947
2021-01-06,경남,1492
2021-01-06,경북,2559
2021-01-06,광주,1264
2021-01-06,대구,7978
2021-01-06,대전,891
2021-01-06,부산,2060
2021-01-06,서울,20602
2021-01-06,세종,155
2021-01-06,울산,751
2021-01-06,인천,3213
2021-01-06,전남,597
2021-01-06,전북,901
2021-01-06,제주,461
2021-01-06,충남,1749
2021-01-06,충북,1324
2021-01-06,합계,65818
2021-01-07,강원,1402
2021-01-07,검역,2516
2021-01-07,경기,16250
2021-01-07,경남,1512
2021-01-07,경북,2595
2021-01-07,광주,1292
2021-01-07,대구,7987
2021-01-07,대전,900
2021-01-07,부산,2083
2021-01-07,서울,20899
2021-01-07,세종,158
2021-01-07,울산,760
2021-01-07,인천,3254
2021-01-07,전남,598
2021-01-07,전북,903
2021-01-07,제주,470
2021-01-07,충남,1769
2021-01-07,충북,1338
2021-01-07,합계,66686
2021-01-08,강원,1413
2021-01-08,검역,2522
2021-01-08,경기,16508
2021-01-08,경남,1534
2021-01-08,경북,2625
2021-01-08,광주,1313
2021-01-08,대구,8005
2021-01-08,대전,908
2021-01-08,부산,2107
2021-01-08,서울,21088
2021-01-08,세종,158
2021-01-08,울산,770
2021-01-08,인천,3284
2021-01-08,전남,598
2021-01-08,전북,911
2021-01-08,제주,476
2021-01-08,충남,1790
2021-01-08,충북,1348
2021-01-08,합계,67358
2021-01-09,강원,1419
2021-01-09,검역,2532
2021-01-09,경기,16719
2021-01-09,경남,1560
2021-01-09,경북,2646
2021-01-09,광주,1319
2021-01-09,대구,8018
2021-01-09,대전,913
2021-01-09,부산,2124
2021-01-09,서울,21276
2021-01-09,세종,158
2021-01-09,울산,778
2021-01-09,인천,3333
2021-01-09,전남,603
2021-01-09,전북,925
2021-01-09,제주,481
2021-01-09,충남,1817
2021-01-09,충북,1378
2021-01-09,합계,67999
2021-01-10,강원,1439
2021-01-10,검역,2546
2021-01-10,경기,16912
2021-01-10,경남,1579
2021-01-10,경북,2665
2021-01-10,광주,1340
2021-01-10,대구,8052
2021-01-10,대전,917
2021-01-10,부산,2158
2021-01-10,서울,21463
2021-01-10,세종,158
2021-01-10,울산,812
2021-01-10,인천,3366
2021-01-10,전남,607
2021-01-10,전북,931
2021-01-10,제주,485
2021-01-10,충남,1847
2021-01-10,충북,1387
2021-01-10,합계,68664
2021-01-11,강원,1450
2021-01-11,검역,2557
2021-01-11,경기,17058
2021-01-11,경남,1592
2021-01-11,경북,2669
2021-01-11,광주,1364
2021-01-11,대구,8063
2021-01-11,대전,918
2021-01-11,부산,2177
2021-01-11,서울,21604
2021-01-11,세종,158
2021-01-11,울산,826
2021-01-11,인천,3388
2021-01-11,전남,610
2021-01-11,전북,938
2021-01-11,제주,487
2021-01-11,충남,1858
2021-01-11,충북,1397
2021-01-11,합계,69114
2021-01-12,강원,1457
2021-01-12,검역,2565
2021-01-12,경기,17233
2021-01-12,경남,1647
2021-01-12,경북,2677
2021-01-12,광주,1371
2021-01-12,대구,8081
2021-01-12,대전,925
2021-01-12,부산,2198
2021-01-12,서울,21771
2021-01-12,세종,159
2021-01-12,울산,833
2021-01-12,인천,3409
2021-01-12,전남,612
2021-01-12,전북,950
2021-01-12,제주,489
2021-01-12,충남,1861
2021-01-12,충북,1413
2021-01-12,합계,69651
2021-01-13,강원,1478
2021-01-13,검역,2568
2021-01-13,경기,17434
2021-01-13,경남,1689
2021-01-13,경북,2701
2021-01-13,광주,1375
2021-01-13,대구,8094
2021-01-13,대전,934
2021-01-13,부산,2233
2021-01-13,서울,21922
2021-01-13,세종,159
2021-01-13,울산,844
2021-01-13,인천,3431
2021-01-13,전남,612
2021-01-13,전북,958
2021-01-13,제주,490
2021-01-13,충남,1866
2021-01-13,충북,1424
2021-01-13,합계,70212
2021-01-14,강원,1489
2021-01-14,검역,2579
2021-01-14,경기,17605
2021-01-14,경남,1705
2021-01-14,경북,2718
2021-01-14,광주,1406
2021-01-14,대구,8098
2021-01-14,대전,937
2021-01-14,부산,2273
2021-01-14,서울,22056
2021-01-14,세종,161
2021-01-14,울산,854
2021-01-14,인천,3456
2021-01-14,전남,618
2021-01-14,전북,961
2021-01-14,제주,492
2021-01-14,충남,1878
2021-01-14,충북,1442
2021-01-14,합계,70728
2021-01-15,강원,1502
2021-01-15,검역,2584
2021-01-15,경기,17791
2021-01-15,경남,1727
2021-01-15,경북,2741
2021-01-15,광주,1412
2021-01-15,대구,8109
2021-01-15,대전,940
2021-01-15,부산,2320
2021-01-15,서울,22183
2021-01-15,세종,165
2021-01-15,울산,860
2021-01-15,인천,3480
2021-01-15,전남,632
2021-01-15,전북,967
2021-01-15,제주,493
2021-01-15,충남,1884
2021-01-15,충북,1451
2021-01-15,합계,71241
2021-01-16,강원,1525
2021-01-16,검역,2592
2021-01-16,경기,17959
2021-01-16,경남,1747
2021-01-16,경북,2761
2021-01-16,광주,1418
2021-01-16,대구,8132
2021-01-16,대전,945
2021-01-16,부산,2381
2021-01-16,서울,22339
2021-01-16,세종,166
2021-01-16,울산,868
2021-01-16,인천,3513
2021-01-16,전남,644
2021-01-16,전북,984
2021-01-16,제주,497
2021-01-16,충남,1892
2021-01-16,충북,1457
2021-01-16,합계,71820
2021-01-17,강원,1529
2021-01-17,검역,2600
2021-01-17,경기,18134
2021-01-17,경남,1765
2021-01-17,경북,2776
2021-01-17,광주,1433
2021-01-17,대구,8147
2021-01-17,대전,948
2021-01-17,부산,2415
2021-01-17,서울,22484
2021-01-17,세종,167
2021-01-17,울산,886
2021-01-17,인천,3548
2021-01-17,전남,659
2021-01-17,전북,989
2021-01-17,제주,497
2021-01-17,충남,1899
2021-01-17,충북,1464
2021-01-17,합계,72340
2021-01-18,강원,1545
2021-01-18,검역,2610
2021-01-18,경기,18239
2021-01-18,경남,1787
2021-01-18,경북,2794
2021-01-18,광주,1444
2021-01-18,대구,8160
2021-01-18,대전,950
2021-01-18,부산,2425
2021-01-18,서울,22616
2021-01-18,세종,169
2021-01-18,울산,892
2021-01-18,인천,3561
2021-01-18,전남,663
2021-01-18,전북,992
2021-01-18,제주,499
2021-01-18,충남,1910
2021-01-18,충북,1473
2021-01-18,합계,72729
2021-01-19,강원,1562
2021-01-19,검역,2618
2021-01-19,경기,18378
2021-01-19,경남,1798
2021-01-19,경북,2803
2021-01-19,광주,1452
2021-01-19,대구,8176
2021-01-19,대전,957
2021-01-19,부산,2442
2021-01-19,서울,22717
2021-01-19,세종,172
2021-01-19,울산,900
2021-01-19,인천,3580
2021-01-19,전남,669
2021-01-19,전북,995
2021-01-19,제주,500
2021-01-19,충남,1918
2021-01-19,충북,1478
2021-01-19,합계,73115
2021-01-20,강원,1573
2021-01-20,검역,2619
2021-01-20,경기,18517
2021-01-20,경남,1817
2021-01-20,경북,2810
2021-01-20,광주,1463
2021-01-20,대구,8188
2021-01-20,대전,958
2021-01-20,부산,2455
2021-01-20,서울,22859
2021-01-20,세종,172
2021-01-20,울산,903
2021-01-20,인천,3596
2021-01-20,전남,678
2021-01-20,전북,997
2021-01-20,제주,506
2021-01-20,충남,1926
2021-01-20,충북,1481
2021-01-20,합계,73518
2021-01-21,강원,1581
2021-01-21,검역,2624
2021-01-21,경기,18655
2021-01-21,경남,1833
2021-01-21,경북,2818
2021-01-21,광주,1469
2021-01-21,대구,8195
2021-01-21,대전,958
2021-01-21,부산,2474
2021-01-21,서울,22984
2021-01-21,세종,173
2021-01-21,울산,906
2021-01-21,인천,3619
2021-01-21,전남,692
2021-01-21,전북,1002
2021-01-21,제주,511
2021-01-21,충남,1936
2021-01-21,충북,1488
2021-01-21,합계,73918
2021-01-22,강원,1590
2021-01-22,검역,2633
2021-01-22,경기,18771
2021-01-22,경남,1854
2021-01-22,경북,2833
2021-01-22,광주,1471
2021-01-22,대구,8201
2021-01-22,대전,959
2021-01-22,부산,2497
2021-01-22,서울,23097
2021-01-22,세종,173
2021-01-22,울산,909
2021-01-22,인천,3628
2021-01-22,전남,699
2021-01-22,전북,1002
2021-01-22,제주,513
2021-01-22,충남,1943
2021-01-22,충북,1489
2021-01-22,합계,74262
2021-01-23,강원,1596
2021-01-23,검역,2644
2021-01-23,경기,18888
2021-01-23,경남,1886
2021-01-23,경북,2851
2021-01-23,광주,1478
2021-01-23,대구,8223
2021-01-23,대전,960
2021-01-23,부산,2530
2021-01-23,서울,23224
2021-01-23,세종,174
2021-01-23,울산,911
2021-01-23,인천,3640
2021-01-23,전남,709
2021-01-23,전북,1009
2021-01-23,제주,516
2021-01-23,충남,1960
2021-01-23,충북,1493
2021-01-23,합계,74692
2021-01-24,강원,1607
2021-01-24,검역,2653
2021-01-24,경기,18987
2021-01-24,경남,1903
2021-01-24,경북,2859
2021-01-24,광주,1495
2021-01-24,대구,8235
2021-01-24,대전,960
2021-01-24,부산,2550
2021-01-24,서울,23357
2021-01-24,세종,185
2021-01-24,울산,913
2021-01-24,인천,3665
2021-01-24,전남,710
2021-01-24,전북,1013
2021-01-24,제주,518
2021-01-24,충남,1969
2021-01-24,충북,1505
2021-01-24,합계,75084
2021-01-25,강원,1611
2021-01-25,검역,2664
2021-01-25,경기,19063
2021-01-25,경남,1914
2021-01-25,경북,2874
2021-01-25,광주,1511
2021-01-25,대구,8250
2021-01-25,대전,1085
2021-01-25,부산,2570
2021-01-25,서울,23459
2021-01-25,세종,187
2021-01-25,울산,915
2021-01-25,인천,3679
2021-01-25,전남,713
2021-01-25,전북,1013
2021-01-25,제주,518
2021-01-25,충남,1982
2021-01-25,충북,1513
2021-01-25,합계,75521
2021-01-26,강원,1654
2021-01-26,검역,2670
2021-01-26,경기,19141
2021-01-26,경남,1926
2021-01-26,경북,2882
2021-01-26,광주,1523
2021-01-26,대구,8263
2021-01-26,대전,1089
2021-01-26,부산,2597
2021-01-26,서울,23563
2021-01-26,세종,189
2021-01-26,울산,915
2021-01-26,인천,3697
2021-01-26,전남,722
2021-01-26,전북,1014
2021-01-26,제주,518
2021-01-26,충남,1988
2021-01-26,충북,1520
2021-01-26,합계,75871
2021-01-27,강원,1672
2021-01-27,검역,2682
2021-01-27,경기,19290
2021-01-27,경남,1947
2021-01-27,경북,2893
2021-01-27,광주,1635
2021-01-27,대구,8269
2021-01-27,대전,1090
2021-01-27,부산,2629
2021-01-27,서울,23692
2021-01-27,세종,193
2021-01-27,울산,921
2021-01-27,인천,3717
2021-01-27,전남,734
2021-01-27,전북,1027
2021-01-27,제주,518
2021-01-27,충남,1992
2021-01-27,충북,1528
2021-01-27,합계,76429
2021-01-28,강원,1678
2021-01-28,검역,2689
2021-01-28,경기,19408
2021-01-28,경남,1966
2021-01-28,경북,2936
2021-01-28,광주,1679
2021-01-28,대구,8280
2021-01-28,대전,1094
2021-01-28,부산,2683
2021-01-28,서울,23797
2021-01-28,세종,194
2021-01-28,울산,927
2021-01-28,인천,3758
2021-01-28,전남,742
2021-01-28,전북,1028
2021-01-28,제주,518
2021-01-28,충남,1996
2021-01-28,충북,1553
2021-01-28,합계,76926
2021-01-29,강원,1686
2021-01-29,검역,2698
2021-01-29,경기,19544
2021-01-29,경남,1981
2021-01-29,경북,2979
2021-01-29,광주,1733
2021-01-29,대구,8290
2021-01-29,대전,1095
2021-01-29,부산,2717
2021-01-29,서울,23908
2021-01-29,세종,194
2021-01-29,울산,929
2021-01-29,인천,3777
2021-01-29,전남,747
2021-01-29,전북,1034
2021-01-29,제주,519
2021-01-29,충남,2002
2021-01-29,충북,1562
2021-01-29,합계,77395
2021-01-30,강원,1689
2021-01-30,검역,2711
2021-01-30,경기,19690
2021-01-30,경남,1993
2021-01-30,경북,3001
2021-01-30,광주,1766
2021-01-30,대구,8298
2021-01-30,대전,1097
2021-01-30,부산,2737
2021-01-30,서울,24061
2021-01-30,세종,194
2021-01-30,울산,931
2021-01-30,인천,3792
2021-01-30,전남,748
2021-01-30,전북,1037
2021-01-30,제주,521
2021-01-30,충남,2011
2021-01-30,충북,1573
2021-01-30,합계,77848
2021-01-31,강원,1695
2021-01-31,검역,2726
2021-01-31,경기,19803
2021-01-31,경남,2011
2021-01-31,경북,3017
2021-01-31,광주,1783
2021-01-31,대구,8308
2021-01-31,대전,1097
2021-01-31,부산,2757
2021-01-31,서울,24160
2021-01-31,세종,196
2021-01-31,울산,937
2021-01-31,인천,3813
2021-01-31,전남,749
2021-01-31,전북,1039
2021-01-31,제주,522
2021-01-31,충남,2016
2021-01-31,충북,1574
2021-01-31,합계,78203
2021-02-01,강원,1703
2021-02-01,검역,2732
2021-02-01,경기,19895
2021-02-01,경남,2015
2021-02-01,경북,3022
2021-02-01,광주,1815
2021-02-01,대구,8317
2021-02-01,대전,1098
2021-02-01,부산,2772
2021-02-01,서울,24266
2021-02-01,세종,196
2021-02-01,울산,938
2021-02-01,인천,3824
2021-02-01,전남,750
2021-02-01,전북,1042
2021-02-01,제주,522
2021-02-01,충남,2020
2021-02-01,충북,1580
2021-02-01,합계,78507
2021-02-02,강원,1710
2021-02-02,검역,2744
2021-02-02,경기,19977
2021-02-02,경남,2026
2021-02-02,경북,3032
2021-02-02,광주,1839
2021-02-02,대구,8329
2021-02-02,대전,1098
2021-02-02,부산,2784
2021-02-02,서울,24394
2021-02-02,세종,196
2021-02-02,울산,939
2021-02-02,인천,3832
2021-02-02,전남,753
2021-02-02,전북,1044
2021-02-02,제주,523
2021-02-02,충남,2025
2021-02-02,충북,1598
2021-02-02,합계,78843
2021-02-03,강원,1716
2021-02-03,검역,2761
2021-02-03,경기,20088
2021-02-03,경남,2034
2021-02-03,경북,3044
2021-02-03,광주,1845
2021-02-03,대구,8338
2021-02-03,대전,1105
2021-02-03,부산,2803
2021-02-03,서울,24582
2021-02-03,세종,197
2021-02-03,울산,939
2021-02-03,인천,3853
2021-02-03,전남,759
2021-02-03,전북,1054
2021-02-03,제주,524
2021-02-03,충남,2061
2021-02-03,충북,1607
2021-02-03,합계,79310
2021-02-04,강원,1724
2021-02-04,검역,2767
2021-02-04,경기,20222
2021-02-04,경남,2042
2021-02-04,경북,3050
2021-02-04,광주,1857
2021-02-04,대구,8346
2021-02-04,대전,1107
2021-02-04,부산,2829
2021-02-04,서울,24754
2021-02-04,세종,197
2021-02-04,울산,941
2021-02-04,인천,3897
2021-02-04,전남,761
2021-02-04,전북,1055
2021-02-04,제주,527
2021-02-04,충남,2074
2021-02-04,충북,1611
2021-02-04,합계,79761
2021-02-05,강원,1729
2021-02-05,검역,2774
2021-02-05,경기,20336
2021-02-05,경남,2048
2021-02-05,경북,3057
2021-02-05,광주,1871
2021-02-05,대구,8360
2021-02-05,대전,1107
2021-02-05,부산,2862
2021-02-05,서울,24880
2021-02-05,세종,197
2021-02-05,울산,941
2021-02-05,인천,3923
2021-02-05,전남,761
2021-02-05,전북,1055
2021-02-05,제주,529
2021-02-05,충남,2087
2021-02-05,충북,1614
2021-02-05,합계,80131
2021-02-06,강원,1730
2021-02-06,검역,2785
2021-02-06,경기,20450
2021-02-06,경남,2060
2021-02-06,경북,3064
2021-02-06,광주,1883
2021-02-06,대구,8378
2021-02-06,대전,1115
2021-02-06,부산,2876
2021-02-06,서울,25023
2021-02-06,세종,197
2021-02-06,울산,943
2021-02-06,인천,3948
2021-02-06,전남,762
2021-02-06,전북,1059
2021-02-06,제주,535
2021-02-06,충남,2100
2021-02-06,충북,1616
2021-02-06,합계,80524
2021-02-07,강원,1736
2021-02-07,검역,2812
2021-02-07,경기,20562
2021-02-07,경남,2064
2021-02-07,경북,3065
2021-02-07,광주,1893
2021-02-07,대구,8390
2021-02-07,대전,1121
2021-02-07,부산,2885
2021-02-07,서울,25167
2021-02-07,세종,198
2021-02-07,울산,944
2021-02-07,인천,3965
2021-02-07,전남,766
2021-02-07,전북,1059
2021-02-07,제주,537
2021-02-07,충남,2114
2021-02-07,충북,1617
2021-02-07,합계,80895
2021-02-08,강원,1740
2021-02-08,검역,2820
2021-02-08,경기,20645
2021-02-08,경남,2068
2021-02-08,경북,3071
2021-02-08,광주,1900
2021-02-08,대구,8411
2021-02-08,대전,1125
2021-02-08,부산,2894
2021-02-08,서울,25279
2021-02-08,세종,199
2021-02-08,울산,945
2021-02-08,인천,3983
2021-02-08,전남,766
2021-02-08,전북,1059
2021-02-08,제주,537
2021-02-08,충남,2124
2021-02-08,충북,1617
2021-02-08,합계,81183
2021-02-09,강원,1743
2021-02-09,검역,2831
2021-02-09,경기,20771
2021-02-09,경남,2075
2021-02-09,경북,3076
2021-02-09,광주,1908
2021-02-09,대구,8420
2021-02-09,대전,1127
2021-02-09,부산,2903
2021-02-09,서울,25369
2021-02-09,세종,200
2021-02-09,울산,948
2021-02-09,인천,3999
2021-02-09,전남,766
2021-02-09,전북,1062
2021-02-09,제주,539
2021-02-09,충남,2129
2021-02-09,충북,1620
2021-02-09,합계,81486
2021-02-10,강원,1748
2021-02-10,검역,2837
2021-02-10,경기,20940
2021-02-10,경남,2084
2021-02-10,경북,3078
2021-02-10,광주,1922
2021-02-10,대구,8436
2021-02-10,대전,1127
2021-02-10,부산,2922
2021-02-10,서울,25544
2021-02-10,세종,201
2021-02-10,울산,948
2021-02-10,인천,4019
2021-02-10,전남,768
2021-02-10,전북,1064
2021-02-10,제주,539
2021-02-10,충남,2131
2021-02-10,충북,1622
2021-02-10,합계,81930
2021-02-11,강원,1759
2021-02-11,검역,2852
2021-02-11,경기,21128
2021-02-11,경남,2089
2021-02-11,경북,3079
2021-02-11,광주,1935
2021-02-11,대구,8449
2021-02-11,대전,1130
2021-02-11,부산,2951
2021-02-11,서울,25727
2021-02-11,세종,201
2021-02-11,울산,950
2021-02-11,인천,4044
2021-02-11,전남,768
2021-02-11,전북,1071
2021-02-11,제주,543
2021-02-11,충남,2132
2021-02-11,충북,1626
2021-02-11,합계,82434
2021-02-12,강원,1765
2021-02-12,검역,2858
2021-02-12,경기,21233
2021-02-12,경남,2093
2021-02-12,경북,3083
2021-02-12,광주,1941
2021-02-12,대구,8461
2021-02-12,대전,1131
2021-02-12,부산,2978
2021-02-12,서울,25885
2021-02-12,세종,203
2021-02-12,울산,950
2021-02-12,인천,4087
2021-02-12,전남,772
2021-02-12,전북,1073
2021-02-12,제주,547
2021-02-12,충남,2145
2021-02-12,충북,1632
2021-02-12,합계,82837
2021-02-13,강원,1767
2021-02-13,검역,2863
2021-02-13,경기,21332
2021-02-13,경남,2097
2021-02-13,경북,3088
2021-02-13,광주,1944
2021-02-13,대구,8475
2021-02-13,대전,1136
2021-02-13,부산,3005
2021-02-13,서울,26021
2021-02-13,세종,208
2021-02-13,울산,952
2021-02-13,인천,4117
2021-02-13,전남,772
2021-02-13,전북,1078
2021-02-13,제주,547
2021-02-13,충남,2160
2021-02-13,충북,1637
2021-02-13,합계,83199
2021-02-14,강원,1772
2021-02-14,검역,2870
2021-02-14,경기,21412
2021-02-14,경남,2103
2021-02-14,경북,3093
2021-02-14,광주,1946
2021-02-14,대구,8478
2021-02-14,대전,1138
2021-02-14,부산,3020
2021-02-14,서울,26173
2021-02-14,세종,210
2021-02-14,울산,955
2021-02-14,인천,4136
2021-02-14,전남,774
2021-02-14,전북,1084
2021-02-14,제주,547
2021-02-14,충남,2172
2021-02-14,충북,1642
2021-02-14,합계,83525
2021-02-15,강원,1773
2021-02-15,검역,2876
2021-02-15,경기,21514
2021-02-15,경남,2106
2021-02-15,경북,3101
2021-02-15,광주,1949
2021-02-15,대구,8491
2021-02-15,대전,1146
2021-02-15,부산,3035
2021-02-15,서울,26323
2021-02-15,세종,210
2021-02-15,울산,959
2021-02-15,인천,4148
2021-02-15,전남,779
2021-02-15,전북,1088
2021-02-15,제주,547
2021-02-15,충남,2181
2021-02-15,충북,1642
2021-02-15,합계,83868
2021-02-16,강원,1778
2021-02-16,검역,2884
2021-02-16,경기,21648
2021-02-16,경남,2114
2021-02-16,경북,3104
2021-02-16,광주,1951
2021-02-16,대구,8503
2021-02-16,대전,1150
2021-02-16,부산,3054
2021-02-16,서울,26484
2021-02-16,세종,210
2021-02-16,울산,966
2021-02-16,인천,4169
2021-02-16,전남,781
2021-02-16,전북,1093
2021-02-16,제주,548
2021-02-16,충남,2239
2021-02-16,충북,1649
2021-02-16,합계,84325
2021-02-17,강원,1781
2021-02-17,검역,2890
2021-02-17,경기,21802
2021-02-17,경남,2122
2021-02-17,경북,3119
2021-02-17,광주,1954
2021-02-17,대구,8517
2021-02-17,대전,1157
2021-02-17,부산,3073
2021-02-17,서울,26742
2021-02-17,세종,212
2021-02-17,울산,975
2021-02-17,인천,4190
2021-02-17,전남,796
2021-02-17,전북,1099
2021-02-17,제주,548
2021-02-17,충남,2314
2021-02-17,충북,1655
2021-02-17,합계,84946
2021-02-18,강원,1785
2021-02-18,검역,2902
2021-02-18,경기,22043
2021-02-18,경남,2129
2021-02-18,경북,3142
2021-02-18,광주,1970
2021-02-18,대구,8526
2021-02-18,대전,1169
2021-02-18,부산,3101
2021-02-18,서울,26927
2021-02-18,세종,213
2021-02-18,울산,981
2021-02-18,인천,4207
2021-02-18,전남,800
2021-02-18,전북,1105
2021-02-18,제주,553
2021-02-18,충남,2342
2021-02-18,충북,1672
2021-02-18,합계,85567
2021-02-19,강원,1792
2021-02-19,검역,2912
2021-02-19,경기,22232
2021-02-19,경남,2138
2021-02-19,경북,3164
2021-02-19,광주,1974
2021-02-19,대구,8537
2021-02-19,대전,1173
2021-02-19,부산,3117
2021-02-19,서울,27107
2021-02-19,세종,214
2021-02-19,울산,993
2021-02-19,인천,4245
2021-02-19,전남,810
2021-02-19,전북,1108
2021-02-19,제주,556
2021-02-19,충남,2366
2021-02-19,충북,1690
2021-02-19,합계,86128
2021-02-20,강원,1797
2021-02-20,검역,2919
2021-02-20,경기,22402
2021-02-20,경남,2146
2021-02-20,경북,3183
2021-02-20,광주,1979
2021-02-20,대구,8546
2021-02-20,대전,1175
2021-02-20,부산,3131
2021-02-20,서울,27230
2021-02-20,세종,214
2021-02-20,울산,994
2021-02-20,인천,4282
2021-02-20,전남,820
2021-02-20,전북,1116
2021-02-20,제주,558
2021-02-20,충남,2378
2021-02-20,충북,1706
2021-02-20,합계,86576
2021-02-21,강원,1803
2021-02-21,검역,2927
2021-02-21,경기,22573
2021-02-21,경남,2153
2021-02-21,경북,3190
2021-02-21,광주,1985
2021-02-21,대구,8554
2021-02-21,대전,1175
2021-02-21,부산,3143
2021-02-21,서울,27360
2021-02-21,세종,215
2021-02-21,울산,998
2021-02-21,인천,4303
2021-02-21,전남,828
2021-02-21,전북,1124
2021-02-21,제주,561
2021-02-21,충남,2388
2021-02-21,충북,1712
2021-02-21,합계,86992
2021-02-22,강원,1823
2021-02-22,검역,2931
2021-02-22,경기,22694
2021-02-22,경남,2159
2021-02-22,경북,3201
2021-02-22,광주,1990
2021-02-22,대구,8558
2021-02-22,대전,1178
2021-02-22,부산,3155
2021-02-22,서울,27466
2021-02-22,세종,215
2021-02-22,울산,999
2021-02-22,인천,4322
2021-02-22,전남,831
2021-02-22,전북,1128
2021-02-22,제주,561
2021-02-22,충남,2394
2021-02-22,충북,1719
2021-02-22,합계,87324
2021-02-23,강원,1837
2021-02-23,검역,2936
2021-02-23,경기,22821
2021-02-23,경남,2164
2021-02-23,경북,3209
2021-02-23,광주,1997
2021-02-23,대구,8568
2021-02-23,대전,1179
2021-02-23,부산,3167
2021-02-23,서울,27591
2021-02-23,세종,216
2021-02-23,울산,1001
2021-02-23,인천,4336
2021-02-23,전남,837
2021-02-23,전북,1135
2021-02-23,제주,561
2021-02-23,충남,2402
2021-02-23,충북,1723
2021-02-23,합계,87680
