,seq,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
1900,2281,2020-06-11,충남,150,0,0,143,7,0,0,7.07
1901,2282,2020-06-11,전북,21,0,0,19,2,0,0,1.16
1902,2283,2020-06-11,전남,20,0,0,18,2,0,0,1.07
1903,2284,2020-06-11,경북,1383,54,0,1312,17,0,0,51.94
1904,2285,2020-06-11,경남,127,0,0,123,4,0,0,3.78
1905,2286,2020-06-11,제주,15,0,0,13,2,0,0,2.24
1906,2287,2020-06-11,검역,558,0,2,462,96,0,2,-
1907,2288,2020-06-12,합계,12003,277,56,10669,1057,43,13,23.15
1908,2289,2020-06-12,서울,1073,4,25,680,389,24,1,11.02
1909,2290,2020-06-12,부산,147,3,0,141,3,0,0,4.31
1910,2291,2020-06-12,대구,6889,189,1,6653,47,1,0,282.74
1911,2292,2020-06-12,인천,301,0,1,140,161,0,1,10.18
1912,2293,2020-06-12,광주,32,0,0,30,2,0,0,2.2
1913,2294,2020-06-12,대전,46,1,0,43,2,0,0,3.12
1914,2295,2020-06-12,울산,53,1,0,47,5,0,0,4.62
1915,2296,2020-06-12,세종,47,0,0,47,0,0,0,13.73
1916,2297,2020-06-12,경기,1011,22,19,692,297,18,1,7.63
1917,2298,2020-06-12,강원,59,3,0,52,4,0,0,3.83
1918,2299,2020-06-12,충북,61,0,0,52,9,0,0,3.81
1919,2300,2020-06-12,충남,150,0,0,144,6,0,0,7.07
1920,2301,2020-06-12,전북,21,0,0,19,2,0,0,1.16
1921,2302,2020-06-12,전남,20,0,0,18,2,0,0,1.07
1922,2303,2020-06-12,경북,1383,54,0,1312,17,0,0,51.94
1923,2304,2020-06-12,경남,127,0,0,123,4,0,0,3.78
1924,2305,2020-06-12,제주,15,0,0,13,2,0,0,2.24
1925,2306,2020-06-12,검역,568,0,10,463,105,0,10,-
1926,2307,2020-06-13,합계,12051,277,49,10691,1083,44,5,23.24
1927,2308,2020-06-13,서울,1101,4,29,688,409,29,0,11.31
1928,2309,2020-06-13,부산,147,3,0,142,2,0,0,4.31
1929,2310,2020-06-13,대구,6892,189,3,6659,44,0,3,282.87
1930,2311,2020-06-13,인천,302,0,1,141,161,1,0,10.22
1931,2312,2020-06-13,광주,32,0,0,30,2,0,0,2.20
1932,2313,2020-06-13,대전,46,1,0,43,2,0,0,3.12
1933,2314,2020-06-13,울산,53,1,0,47,5,0,0,4.62
1934,2315,2020-06-13,세종,47,0,0,47,0,0,0,13.73
1935,2316,2020-06-13,경기,1025,22,14,696,307,13,1,7.74
1936,2317,2020-06-13,강원,59,3,0,52,4,0,0,3.83
1937,2318,2020-06-13,충북,61,0,0,52,9,0,0,3.81
1938,2319,2020-06-13,충남,151,0,1,144,7,1,0,7.11
1939,2320,2020-06-13,전북,21,0,0,19,2,0,0,1.16
1940,2321,2020-06-13,전남,20,0,0,18,2,0,0,1.07
1941,2322,2020-06-13,경북,1383,54,0,1312,17,0,0,51.94
1942,2323,2020-06-13,경남,127,0,0,123,4,0,0,3.78
1943,2324,2020-06-13,제주,15,0,0,14,1,0,0,2.24
1944,2325,2020-06-13,검역,569,0,1,464,105,0,1,-
1945,2326,2020-06-14,합계,12085,277,34,10718,1090,31,3,23.31
1946,2327,2020-06-14,서울,1113,4,12,689,420,12,0,11.43
1947,2328,2020-06-14,부산,147,3,0,142,2,0,0,4.31
1948,2329,2020-06-14,대구,6894,189,2,6661,44,1,1,282.95
1949,2330,2020-06-14,인천,310,0,8,147,163,8,0,10.49
1950,2331,2020-06-14,광주,32,0,0,30,2,0,0,2.2
1951,2332,2020-06-14,대전,46,1,0,43,2,0,0,3.12
1952,2333,2020-06-14,울산,53,1,0,47,5,0,0,4.62
1953,2334,2020-06-14,세종,47,0,0,47,0,0,0,13.73
1954,2335,2020-06-14,경기,1035,22,10,710,303,9,1,7.81
1955,2336,2020-06-14,강원,60,3,1,52,5,1,0,3.89
1956,2337,2020-06-14,충북,61,0,0,52,9,0,0,3.81
1957,2338,2020-06-14,충남,151,0,0,144,7,0,0,7.11
1958,2339,2020-06-14,전북,21,0,0,19,2,0,0,1.16
1959,2340,2020-06-14,전남,20,0,0,18,2,0,0,1.07
1960,2341,2020-06-14,경북,1383,54,0,1313,16,0,0,51.94
1961,2342,2020-06-14,경남,127,0,0,123,4,0,0,3.78
1962,2343,2020-06-14,제주,15,0,0,15,0,0,0,2.24
1963,2344,2020-06-14,검역,570,0,1,466,104,0,1,-
1964,2345,2020-06-15,합계,12121,277,37,10730,1114,24,13,23.38
1965,2346,2020-06-15,서울,1120,4,7,689,427,6,1,11.51
1966,2347,2020-06-15,부산,147,3,0,142,2,0,0,4.31
1967,2348,2020-06-15,대구,6894,189,0,6667,38,0,0,282.95
1968,2349,2020-06-15,인천,318,0,8,149,169,8,0,10.76
1969,2350,2020-06-15,광주,32,0,0,30,2,0,0,2.2
1970,2351,2020-06-15,대전,46,1,0,43,2,0,0,3.12
1971,2352,2020-06-15,울산,53,1,0,47,5,0,0,4.62
1972,2353,2020-06-15,세종,47,0,0,47,0,0,0,13.73
1973,2354,2020-06-15,경기,1045,22,10,713,310,8,2,7.89
1974,2355,2020-06-15,강원,60,3,0,52,5,0,0,3.89
1975,2356,2020-06-15,충북,61,0,0,52,9,0,0,3.81
1976,2357,2020-06-15,충남,152,0,2,144,8,2,0,7.16
1977,2358,2020-06-15,전북,21,0,0,19,2,0,0,1.16
1978,2359,2020-06-15,전남,20,0,0,18,2,0,0,1.07
1979,2360,2020-06-15,경북,1383,54,0,1313,16,0,0,51.94
1980,2361,2020-06-15,경남,130,0,3,124,6,0,3,3.87
1981,2362,2020-06-15,제주,15,0,0,15,0,0,0,2.24
1982,2363,2020-06-15,검역,577,0,7,466,111,0,7,-
1983,2364,2020-06-16,합계,12155,278,34,10760,1117,21,13,23.44
1984,2365,2020-06-16,서울,1132,4,12,703,425,11,1,11.63
1985,2366,2020-06-16,부산,148,3,1,142,3,0,1,4.34
1986,2367,2020-06-16,대구,6894,189,0,6671,34,0,0,282.95
1987,2368,2020-06-16,인천,320,1,2,152,167,2,0,10.83
1988,2369,2020-06-16,광주,32,0,0,32,0,0,0,2.2
1989,2370,2020-06-16,대전,49,1,3,43,5,3,0,3.32
1990,2371,2020-06-16,울산,53,1,0,47,5,0,0,4.62
1991,2372,2020-06-16,세종,47,0,0,47,0,0,0,13.73
1992,2373,2020-06-16,경기,1050,22,5,716,312,4,1,7.92
1993,2374,2020-06-16,강원,60,3,0,52,5,0,0,3.89
1994,2375,2020-06-16,충북,61,0,0,55,6,0,0,3.81
1995,2376,2020-06-16,충남,152,0,0,144,8,0,0,7.16
1996,2377,2020-06-16,전북,21,0,0,20,1,0,0,1.16
1997,2378,2020-06-16,전남,20,0,0,18,2,0,0,1.07
1998,2379,2020-06-16,경북,1383,54,0,1313,16,0,0,51.94
1999,2380,2020-06-16,경남,132,0,2,124,8,1,1,3.93
2000,2381,2020-06-16,제주,15,0,0,15,0,0,0,2.24
2001,2382,2020-06-16,검역,586,0,9,466,120,0,9,-
2002,2383,2020-06-17,합계,12198,279,43,10774,1145,31,12,23.53
2003,2384,2020-06-17,서울,1145,5,13,710,430,12,1,11.76
2004,2385,2020-06-17,부산,148,3,0,142,3,0,0,4.34
2005,2386,2020-06-17,대구,6895,189,1,6672,34,0,1,282.99
2006,2387,2020-06-17,인천,322,1,2,152,169,2,0,10.89
2007,2388,2020-06-17,광주,32,0,0,32,0,0,0,2.2
2008,2389,2020-06-17,대전,54,1,5,43,10,5,0,3.66
2009,2390,2020-06-17,울산,53,1,0,47,5,0,0,4.62
2010,2391,2020-06-17,세종,47,0,0,47,0,0,0,13.73
2011,2392,2020-06-17,경기,1063,22,13,720,321,11,2,8.02
2012,2393,2020-06-17,강원,60,3,0,52,5,0,0,3.89
2013,2394,2020-06-17,충북,61,0,0,55,6,0,0,3.81
2014,2395,2020-06-17,충남,153,0,1,144,9,1,0,7.21
2015,2396,2020-06-17,전북,21,0,0,20,1,0,0,1.16
2016,2397,2020-06-17,전남,20,0,0,18,2,0,0,1.07
2017,2398,2020-06-17,경북,1383,54,0,1313,16,0,0,51.94
2018,2399,2020-06-17,경남,132,0,0,124,8,0,0,3.93
2019,2400,2020-06-17,제주,16,0,1,15,1,0,1,2.39
2020,2401,2020-06-17,검역,593,0,7,468,125,0,7,-
2021,2402,2020-06-18,합계,12257,280,59,10800,1177,51,8,23.64
2022,2403,2020-06-18,서울,1170,6,25,718,446,24,1,12.02
2023,2404,2020-06-18,부산,148,3,0,142,3,0,0,4.34
2024,2405,2020-06-18,대구,6896,189,1,6674,33,0,1,283.03
2025,2406,2020-06-18,인천,323,1,1,158,164,0,1,10.93
2026,2407,2020-06-18,광주,32,0,0,32,0,0,0,2.2
2027,2408,2020-06-18,대전,61,1,7,44,16,7,0,4.14
2028,2409,2020-06-18,울산,53,1,0,48,4,0,0,4.62
2029,2410,2020-06-18,세종,48,0,1,47,1,1,0,14.02
2030,2411,2020-06-18,경기,1079,22,16,724,333,15,1,8.14
2031,2412,2020-06-18,강원,60,3,0,52,5,0,0,3.89
2032,2413,2020-06-18,충북,61,0,0,55,6,0,0,3.81
2033,2414,2020-06-18,충남,156,0,3,144,12,3,0,7.35
2034,2415,2020-06-18,전북,22,0,1,20,2,1,0,1.21
2035,2416,2020-06-18,전남,20,0,0,18,2,0,0,1.07
2036,2417,2020-06-18,경북,1383,54,0,1316,13,0,0,51.94
2037,2418,2020-06-18,경남,132,0,0,124,8,0,0,3.93
2038,2419,2020-06-18,제주,16,0,0,15,1,0,0,2.39
2039,2420,2020-06-18,검역,597,0,4,469,128,0,4,-
2040,2421,2020-06-19,합계,12306,280,49,10835,1191,32,17,23.73
2041,2422,2020-06-19,서울,1188,6,18,724,458,17,1,12.21
2042,2423,2020-06-19,부산,148,3,0,142,3,0,0,4.34
2043,2424,2020-06-19,대구,6896,189,0,6676,31,0,0,283.03
2044,2425,2020-06-19,인천,323,1,0,161,161,0,0,10.93
2045,2426,2020-06-19,광주,32,0,0,32,0,0,0,2.2
2046,2427,2020-06-19,대전,67,1,6,44,22,6,0,4.54
2047,2428,2020-06-19,울산,53,1,0,48,4,0,0,4.62
2048,2429,2020-06-19,세종,48,0,0,47,1,0,0,14.02
2049,2430,2020-06-19,경기,1090,22,11,737,331,9,2,8.23
2050,2431,2020-06-19,강원,60,3,0,52,5,0,0,3.89
2051,2432,2020-06-19,충북,61,0,0,55,6,0,0,3.81
2052,2433,2020-06-19,충남,156,0,0,144,12,0,0,7.35
2053,2434,2020-06-19,전북,22,0,0,20,2,0,0,1.21
2054,2435,2020-06-19,전남,20,0,0,18,2,0,0,1.07
2055,2436,2020-06-19,경북,1383,54,0,1317,12,0,0,51.94
2056,2437,2020-06-19,경남,132,0,0,124,8,0,0,3.93
2057,2438,2020-06-19,제주,19,0,3,15,4,0,3,2.83
2058,2439,2020-06-19,검역,608,0,11,479,129,0,11,-
2059,2440,2020-06-20,합계,12373,280,67,10856,1237,36,31,23.86
2060,2441,2020-06-20,서울,1202,6,14,730,466,13,1,12.35
2061,2442,2020-06-20,부산,150,3,2,142,5,0,2,4.4
2062,2443,2020-06-20,대구,6898,189,2,6679,30,2,0,283.11
2063,2444,2020-06-20,인천,328,1,5,165,162,4,1,11.1
2064,2445,2020-06-20,광주,32,0,0,32,0,0,0,2.2
2065,2446,2020-06-20,대전,72,1,5,44,27,5,0,4.88
2066,2447,2020-06-20,울산,53,1,0,48,4,0,0,4.62
2067,2448,2020-06-20,세종,48,0,0,47,1,0,0,14.02
2068,2449,2020-06-20,경기,1107,22,17,741,344,10,7,8.35
2069,2450,2020-06-20,강원,60,3,0,52,5,0,0,3.89
2070,2451,2020-06-20,충북,61,0,0,55,6,0,0,3.81
2071,2452,2020-06-20,충남,158,0,2,144,14,2,0,7.44
2072,2453,2020-06-20,전북,23,0,1,20,3,0,1,1.27
2073,2454,2020-06-20,전남,20,0,0,18,2,0,0,1.07
2074,2455,2020-06-20,경북,1384,54,1,1319,11,0,1,51.98
2075,2456,2020-06-20,경남,132,0,0,124,8,0,0,3.93
2076,2457,2020-06-20,제주,19,0,0,15,4,0,0,2.83
2077,2458,2020-06-20,검역,626,0,18,481,145,0,18,-
2078,2459,2020-06-21,합계,12421,280,48,10868,1273,40,8,23.96
2079,2460,2020-06-21,서울,1219,6,17,733,480,16,1,12.52
2080,2461,2020-06-21,부산,150,3,0,142,5,0,0,4.40
2081,2462,2020-06-21,대구,6899,189,1,6680,30,1,0,238.15
2082,2463,2020-06-21,인천,328,1,0,167,160,0,0,11.10
2083,2464,2020-06-21,광주,33,0,1,32,1,1,0,2.27
2084,2465,2020-06-21,대전,82,1,10,44,37,10,0,5.56
2085,2466,2020-06-21,울산,53,1,0,48,4,0,0,4.62
2086,2467,2020-06-21,세종,49,0,1,47,2,1,0,14.31
2087,2468,2020-06-21,경기,1117,22,10,744,351,8,2,8.43
2088,2469,2020-06-21,강원,62,3,2,52,7,2,0,4.02
2089,2470,2020-06-21,충북,61,0,0,55,6,0,0,3.81
2090,2471,2020-06-21,충남,159,0,1,144,15,1,0,7.49
2091,2472,2020-06-21,전북,23,0,0,20,3,0,0,1.27
2092,2473,2020-06-21,전남,20,0,0,18,2,0,0,1.07
2093,2474,2020-06-21,경북,1384,54,0,1320,10,0,0,51.98
2094,2475,2020-06-21,경남,133,0,1,124,9,0,1,3.96
2095,2476,2020-06-21,제주,19,0,0,15,4,0,0,2.83
2096,2477,2020-06-21,검역,630,0,4,483,147,0,4,-
2097,2478,2020-06-22,합계,12438,280,17,10881,1277,11,6,23.99
2098,2479,2020-06-22,서울,1224,6,5,733,485,4,1,12.58
2099,2480,2020-06-22,부산,150,3,0,142,5,0,0,4.4
2100,2481,2020-06-22,대구,6900,189,1,6681,30,1,0,283.19
2101,2482,2020-06-22,인천,329,1,1,169,159,0,1,11.13
2102,2483,2020-06-22,광주,33,0,0,32,1,0,0,2.27
2103,2484,2020-06-22,대전,82,1,0,44,37,0,0,5.56
2104,2485,2020-06-22,울산,53,1,0,48,4,0,0,4.62
2105,2486,2020-06-22,세종,49,0,0,47,2,0,0,14.31
2106,2487,2020-06-22,경기,1123,22,6,753,348,3,3,8.48
2107,2488,2020-06-22,강원,62,3,0,52,7,0,0,4.02
2108,2489,2020-06-22,충북,61,0,0,56,5,0,0,3.81
2109,2490,2020-06-22,충남,161,0,2,144,17,2,0,7.59
2110,2491,2020-06-22,전북,24,0,1,20,4,1,0,1.32
2111,2492,2020-06-22,전남,20,0,0,18,2,0,0,1.07
2112,2493,2020-06-22,경북,1385,54,1,1320,11,0,1,52.02
2113,2494,2020-06-22,경남,133,0,0,124,9,0,0,3.96
2114,2495,2020-06-22,제주,19,0,0,15,4,0,0,2.83
2115,2496,2020-06-22,검역,630,0,0,483,147,0,0,-
2116,2497,2020-06-23,합계,12484,281,46,10908,1295,16,30,24.08
2117,2498,2020-06-23,서울,1230,6,6,743,481,6,0,12.64
2118,2499,2020-06-23,부산,150,3,0,142,5,0,0,4.4
2119,2500,2020-06-23,대구,6901,189,1,6686,26,1,0,283.24
2120,2501,2020-06-23,인천,330,1,1,170,159,1,0,11.16
2121,2502,2020-06-23,광주,33,0,0,32,1,0,0,2.27
2122,2503,2020-06-23,대전,86,1,4,44,41,4,0,5.83
2123,2504,2020-06-23,울산,53,1,0,48,4,0,0,4.62
