,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
4595,2020-04-23,부산,135,3,1,116,16,0,1,3.96
4596,2020-04-23,서울,628,2,0,342,284,0,0,6.45
4597,2020-04-23,합계,10702,240,8,8411,2051,4,4,20.64
4598,2020-04-22,검역,423,0,2,50,373,0,2,-
4599,2020-04-22,제주,13,0,0,8,5,0,0,1.94
4600,2020-04-22,경남,117,0,1,89,28,1,0,3.48
4601,2020-04-22,경북,1363,51,2,1079,233,2,0,51.19
4602,2020-04-22,전남,15,0,0,8,7,0,0,0.8
4603,2020-04-22,전북,17,0,0,9,8,0,0,0.94
4604,2020-04-22,충남,141,0,0,122,19,0,0,6.64
4605,2020-04-22,충북,45,0,0,39,6,0,0,2.81
4606,2020-04-22,강원,53,2,0,31,20,0,0,3.44
4607,2020-04-22,경기,658,14,0,404,240,0,0,4.97
4608,2020-04-22,세종,46,0,0,33,13,0,0,13.44
4609,2020-04-22,울산,43,1,0,35,7,0,0,3.75
4610,2020-04-22,대전,40,0,1,27,13,0,1,2.71
4611,2020-04-22,광주,30,0,0,22,8,0,0,2.06
4612,2020-04-22,인천,92,0,0,57,35,0,0,3.11
4613,2020-04-22,대구,6836,165,1,5827,844,1,0,280.57
4614,2020-04-22,부산,134,3,2,115,16,1,1,3.93
4615,2020-04-22,서울,628,2,2,322,304,0,2,6.45
4616,2020-04-22,합계,10694,238,11,8277,2179,5,6,20.63
4617,2020-04-21,검역,421,0,3,49,372,0,3,-
4618,2020-04-21,제주,13,0,0,6,7,0,0,1.94
4619,2020-04-21,경남,116,0,0,88,28,0,0,3.45
4620,2020-04-21,경북,1361,51,0,1072,238,0,0,51.12
4621,2020-04-21,전남,15,0,0,8,7,0,0,0.8
4622,2020-04-21,전북,17,0,0,9,8,0,0,0.94
4623,2020-04-21,충남,141,0,0,123,18,0,0,6.64
4624,2020-04-21,충북,45,0,0,39,6,0,0,2.81
4625,2020-04-21,강원,53,2,0,30,21,0,0,3.44
4626,2020-04-21,경기,658,14,2,398,246,1,1,4.97
4627,2020-04-21,세종,46,0,0,29,17,0,0,13.44
4628,2020-04-21,울산,43,1,0,35,7,0,0,3.75
4629,2020-04-21,대전,39,0,0,26,13,0,0,2.65
4630,2020-04-21,광주,30,0,0,22,8,0,0,2.06
4631,2020-04-21,인천,92,0,0,56,36,0,0,3.11
4632,2020-04-21,대구,6835,164,2,5793,878,2,0,280.53
4633,2020-04-21,부산,132,3,0,115,14,0,0,3.87
4634,2020-04-21,서울,626,2,2,315,309,1,1,6.43
4635,2020-04-21,합계,10683,237,9,8213,2233,4,5,20.6
4636,2020-04-20,검역,418,0,4,10,408,0,4,-
4637,2020-04-20,제주,13,0,0,6,7,0,0,1.94
4638,2020-04-20,경남,116,0,0,87,29,0,0,3.45
4639,2020-04-20,경북,1361,51,2,1064,246,2,0,51.12
4640,2020-04-20,전남,15,0,0,8,7,0,0,0.8
4641,2020-04-20,전북,17,0,0,9,8,0,0,0.94
4642,2020-04-20,충남,141,0,0,122,19,0,0,6.64
4643,2020-04-20,충북,45,0,0,38,7,0,0,2.81
4644,2020-04-20,강원,53,2,0,28,23,0,0,3.44
4645,2020-04-20,경기,656,14,2,387,255,1,1,4.95
4646,2020-04-20,세종,46,0,0,29,17,0,0,13.44
4647,2020-04-20,울산,43,1,1,34,8,0,1,3.75
4648,2020-04-20,대전,39,0,0,26,13,0,0,2.65
4649,2020-04-20,광주,30,0,0,22,8,0,0,2.06
4650,2020-04-20,인천,92,0,1,56,36,0,1,3.11
4651,2020-04-20,대구,6833,163,1,5769,901,1,0,280.44
4652,2020-04-20,부산,132,3,2,115,14,2,0,3.87
4653,2020-04-20,서울,624,2,0,304,318,0,0,6.41
4654,2020-04-20,합계,10674,236,13,8114,2324,6,7,20.59
4655,2020-04-19,검역,414,0,2,8,406,0,2,-
4656,2020-04-19,제주,13,0,0,6,7,0,0,1.94
4657,2020-04-19,경남,116,0,0,85,31,0,0,3.45
4658,2020-04-19,경북,1359,51,1,1057,251,1,0,51.04
4659,2020-04-19,전남,15,0,0,8,7,0,0,0.8
4660,2020-04-19,전북,17,0,0,9,8,0,0,0.94
4661,2020-04-19,충남,141,0,0,122,19,0,0,6.64
4662,2020-04-19,충북,45,0,0,38,7,0,0,2.81
4663,2020-04-19,강원,53,2,0,28,23,0,0,3.44
4664,2020-04-19,경기,654,14,0,370,270,0,0,4.94
4665,2020-04-19,세종,46,0,0,29,17,0,0,13.44
4666,2020-04-19,울산,42,1,0,34,7,0,0,3.66
4667,2020-04-19,대전,39,0,0,25,14,0,0,2.65
4668,2020-04-19,광주,30,0,0,22,8,0,0,2.06
4669,2020-04-19,인천,91,0,1,55,36,0,1,3.08
4670,2020-04-19,대구,6832,161,2,5743,928,1,1,280.4
4671,2020-04-19,부산,130,3,0,115,12,0,0,3.81
4672,2020-04-19,서울,624,2,2,288,334,1,1,6.41
4673,2020-04-19,합계,10661,234,8,8042,2385,3,5,20.56
4674,2020-04-18,검역,412,0,4,7,405,0,4,-
4675,2020-04-18,제주,13,0,0,6,7,0,0,1.94
4676,2020-04-18,경남,116,0,1,84,32,1,0,3.45
4677,2020-04-18,경북,1358,51,2,1046,261,1,1,51.00
4678,2020-04-18,전남,15,0,0,7,8,0,0,0.80
4679,2020-04-18,전북,17,0,0,9,8,0,0,0.94
4680,2020-04-18,충남,141,0,2,119,22,1,1,6.64
4681,2020-04-18,충북,45,0,0,38,7,0,0,2.81
4682,2020-04-18,강원,53,1,1,28,24,0,1,3.44
4683,2020-04-18,경기,654,14,4,361,279,4,0,4.94
4684,2020-04-18,세종,46,0,0,25,21,0,0,13.44
4685,2020-04-18,울산,42,1,0,34,7,0,0,3.66
4686,2020-04-18,대전,39,0,-1,25,14,-1,0,2.65
4687,2020-04-18,광주,30,0,0,22,8,0,0,2.06
4688,2020-04-18,인천,90,0,1,55,35,0,1,3.04
4689,2020-04-18,대구,6830,160,3,5685,985,3,0,280.32
4690,2020-04-18,부산,130,3,0,112,15,0,0,3.81
4691,2020-04-18,서울,622,2,1,274,346,0,1,6.39
4692,2020-04-18,합계,10653,232,18,7937,2484,9,9,20.55
4693,2020-04-17,검역,408,0,11,5,403,0,11,-
4694,2020-04-17,제주,13,0,0,5,8,0,0,1.94
4695,2020-04-17,경남,115,0,0,84,31,0,0,3.42
4696,2020-04-17,경북,1356,50,4,1037,269,4,0,50.93
4697,2020-04-17,전남,15,0,0,7,8,0,0,0.8
4698,2020-04-17,전북,17,0,0,9,8,0,0,0.94
4699,2020-04-17,충남,139,0,0,115,24,0,0,6.55
4700,2020-04-17,충북,45,0,0,37,8,0,0,2.81
4701,2020-04-17,강원,52,1,0,28,23,0,0,3.38
4702,2020-04-17,경기,650,14,1,340,296,1,0,4.91
4703,2020-04-17,세종,46,0,0,24,22,0,0,13.44
4704,2020-04-17,울산,42,1,0,34,7,0,0,3.66
4705,2020-04-17,대전,40,0,1,25,15,1,0,2.71
4706,2020-04-17,광주,30,0,2,22,8,0,2,2.06
4707,2020-04-17,인천,89,0,1,51,38,1,0,3.01
4708,2020-04-17,대구,6827,159,0,5626,1042,0,0,280.2
4709,2020-04-17,부산,130,3,0,112,15,0,0,3.81
4710,2020-04-17,서울,621,2,2,268,351,1,1,6.38
4711,2020-04-17,합계,10635,230,22,7829,2576,8,14,20.51
4712,2020-04-16,검역,397,0,4,4,393,0,4,-
4713,2020-04-16,제주,13,0,0,5,8,0,0,1.94
4714,2020-04-16,경남,115,0,0,82,33,0,0,3.42
4715,2020-04-16,경북,1352,50,4,1044,258,4,0,50.78
4716,2020-04-16,전남,15,0,0,7,8,0,0,0.80
4717,2020-04-16,전북,17,0,0,9,8,0,0,0.94
4718,2020-04-16,충남,139,0,0,115,24,0,0,6.55
4719,2020-04-16,충북,45,0,0,34,11,0,0,2.81
4720,2020-04-16,강원,52,1,1,27,24,1,0,3.38
4721,2020-04-16,경기,649,14,4,330,305,1,3,4.90
4722,2020-04-16,세종,46,0,0,21,25,0,0,13.44
4723,2020-04-16,울산,42,1,0,34,7,0,0,3.66
4724,2020-04-16,대전,39,0,0,25,14,0,0,2.65
4725,2020-04-16,광주,28,0,0,22,6,0,0,1.92
4726,2020-04-16,인천,88,0,0,51,37,0,0,2.98
4727,2020-04-16,대구,6827,158,4,5586,1083,4,0,280.20
4728,2020-04-16,부산,130,3,3,111,16,0,3,3.81
4729,2020-04-16,서울,619,2,2,250,367,1,1,6.36
4730,2020-04-16,합계,10613,229,22,7757,2627,11,11,20.47
4731,2020-04-15,검역,393,0,4,4,389,0,4,-
4732,2020-04-15,제주,13,0,1,5,8,0,1,1.94
4733,2020-04-15,경남,115,0,0,84,31,0,0,3.42
4734,2020-04-15,경북,1348,50,6,1035,263,6,0,50.63
4735,2020-04-15,전남,15,0,0,7,8,0,0,0.8
4736,2020-04-15,전북,17,0,0,8,9,0,0,0.94
4737,2020-04-15,충남,139,0,0,114,25,0,0,6.55
4738,2020-04-15,충북,45,0,0,31,14,0,0,2.81
4739,2020-04-15,강원,51,1,2,27,23,1,1,3.31
4740,2020-04-15,경기,645,13,6,322,310,6,0,4.87
4741,2020-04-15,세종,46,0,0,21,25,0,0,13.44
4742,2020-04-15,울산,42,1,0,33,8,0,0,3.66
4743,2020-04-15,대전,39,0,0,24,15,0,0,2.65
4744,2020-04-15,광주,28,0,1,21,7,1,0,1.92
4745,2020-04-15,인천,88,0,0,48,40,0,0,2.98
4746,2020-04-15,대구,6823,155,1,5486,1182,0,1,280.03
4747,2020-04-15,부산,127,3,1,107,17,0,1,3.72
4748,2020-04-15,서울,617,2,5,239,376,2,3,6.34
4749,2020-04-15,합계,10591,225,27,7616,2750,16,11,20.43
4750,2020-04-14,검역,389,0,7,4,385,0,7,-
4751,2020-04-14,제주,12,0,0,5,7,0,0,1.79
4752,2020-04-14,경남,115,0,0,84,31,0,0,3.42
4753,2020-04-14,경북,1342,50,5,1029,263,5,0,50.4
4754,2020-04-14,전남,15,0,0,6,9,0,0,0.8
4755,2020-04-14,전북,17,0,0,8,9,0,0,0.94
4756,2020-04-14,충남,139,0,0,113,26,0,0,6.55
4757,2020-04-14,충북,45,0,0,31,14,0,0,2.81
4758,2020-04-14,강원,49,1,0,29,19,0,0,3.18
4759,2020-04-14,경기,639,13,8,313,313,5,3,4.82
4760,2020-04-14,세종,46,0,0,21,25,0,0,13.44
4761,2020-04-14,울산,42,1,1,33,8,1,0,3.66
4762,2020-04-14,대전,39,0,0,24,15,0,0,2.65
4763,2020-04-14,광주,27,0,0,21,6,0,0,1.85
4764,2020-04-14,인천,88,0,1,42,46,0,1,2.98
4765,2020-04-14,대구,6822,152,3,5440,1230,2,1,279.99
4766,2020-04-14,부산,126,3,0,103,20,0,0,3.69
4767,2020-04-14,서울,612,2,2,228,382,2,0,6.29
4768,2020-04-14,합계,10564,222,27,7534,2808,15,12,20.38
4769,2020-04-13,검역,382,0,6,3,379,0,6,-
4770,2020-04-13,제주,12,0,0,5,7,0,0,1.79
4771,2020-04-13,경남,115,0,0,84,31,0,0,3.42
4772,2020-04-13,경북,1337,50,4,1020,267,4,0,50.22
4773,2020-04-13,전남,15,0,0,6,9,0,0,0.8
4774,2020-04-13,전북,17,0,0,8,9,0,0,0.94
4775,2020-04-13,충남,139,0,0,109,30,0,0,6.55
4776,2020-04-13,충북,45,0,0,31,14,0,0,2.81
4777,2020-04-13,강원,49,1,0,28,20,0,0,3.18
4778,2020-04-13,경기,631,13,3,305,313,1,2,4.76
4779,2020-04-13,세종,46,0,0,22,24,0,0,13.44
4780,2020-04-13,울산,41,1,0,33,7,0,0,3.57
4781,2020-04-13,대전,39,0,0,23,16,0,0,2.65
4782,2020-04-13,광주,27,0,0,19,8,0,0,1.85
4783,2020-04-13,인천,87,0,1,39,48,0,1,2.94
4784,2020-04-13,대구,6819,147,3,5395,1277,3,0,279.87
4785,2020-04-13,부산,126,3,0,103,20,0,0,3.69
4786,2020-04-13,서울,610,2,8,214,394,1,7,6.27
4787,2020-04-13,합계,10537,217,25,7447,2873,9,16,20.32
4788,2020-04-12,검역,376,0,18,3,373,0,18,-
4789,2020-04-12,제주,12,0,0,4,8,0,0,1.79
4790,2020-04-12,경남,115,0,0,84,31,0,0,3.42
4791,2020-04-12,경북,1333,49,3,1013,271,3,0,50.07
4792,2020-04-12,전남,15,0,0,5,10,0,0,0.80
4793,2020-04-12,전북,17,0,0,8,9,0,0,0.94
4794,2020-04-12,충남,139,0,1,108,31,1,0,6.55
4795,2020-04-12,충북,45,0,0,29,16,0,0,2.81
4796,2020-04-12,강원,49,1,0,27,21,0,0,3.18
4797,2020-04-12,경기,628,12,4,292,324,1,3,4.74
4798,2020-04-12,세종,46,0,0,22,24,0,0,13.44
4799,2020-04-12,울산,41,1,0,32,8,0,0,3.57
4800,2020-04-12,대전,39,0,0,23,16,0,0,2.65
4801,2020-04-12,광주,27,0,0,19,8,0,0,1.85
4802,2020-04-12,인천,86,0,1,38,48,0,1,2.91
4803,2020-04-12,대구,6816,146,2,5356,1314,1,1,279.75
4804,2020-04-12,부산,126,3,0,103,20,0,0,3.69
4805,2020-04-12,서울,602,2,3,202,398,2,1,6.18
4806,2020-04-12,합계,10512,214,32,7368,2930,8,24,20.27
4807,2020-04-11,검역,358,0,6,3,355,0,6,-
4808,2020-04-11,제주,12,0,0,4,8,0,0,1.79
4809,2020-04-11,경남,115,0,0,83,32,0,0,3.42
4810,2020-04-11,경북,1330,48,3,1004,278,3,0,49.95
4811,2020-04-11,전남,15,0,0,5,10,0,0,0.8
4812,2020-04-11,전북,17,0,0,8,9,0,0,0.94
4813,2020-04-11,충남,138,0,0,106,32,0,0,6.5
4814,2020-04-11,충북,45,0,0,28,17,0,0,2.81
4815,2020-04-11,강원,49,1,0,26,22,0,0,3.18
4816,2020-04-11,경기,624,11,9,286,327,6,3,4.71
4817,2020-04-11,세종,46,0,0,20,26,0,0,13.44
4818,2020-04-11,울산,41,1,1,30,10,0,1,3.57
4819,2020-04-11,대전,39,0,0,22,17,0,0,2.65
4820,2020-04-11,광주,27,0,0,17,10,0,0,1.85
4821,2020-04-11,인천,85,0,0,35,50,0,0,2.88
4822,2020-04-11,대구,6814,145,7,5271,1398,6,1,279.66
4823,2020-04-11,부산,126,3,0,100,23,0,0,3.69
4824,2020-04-11,서울,599,2,4,195,402,3,1,6.15
4825,2020-04-11,합계,10480,211,30,7243,3026,18,12,20.21
4826,2020-04-10,검역,352,0,4,3,349,0,4,-
4827,2020-04-10,제주,12,0,0,4,8,0,0,1.79
4828,2020-04-10,경남,115,0,0,82,33,0,0,3.42
4829,2020-04-10,경북,1327,48,7,994,285,7,0,49.84
4830,2020-04-10,전남,15,0,0,4,11,0,0,0.80
4831,2020-04-10,전북,17,0,0,8,9,0,0,0.94
4832,2020-04-10,충남,138,0,0,105,33,0,0,6.50
4833,2020-04-10,충북,45,0,0,28,17,0,0,2.81
4834,2020-04-10,강원,49,1,0,26,22,0,0,3.18
4835,2020-04-10,경기,615,11,9,269,335,8,1,4.64
4836,2020-04-10,세종,46,0,0,20,26,0,0,13.44
4837,2020-04-10,울산,40,1,0,28,11,0,0,3.49
4838,2020-04-10,대전,39,0,0,21,18,0,0,2.65
4839,2020-04-10,광주,27,0,0,15,12,0,0,1.85
4840,2020-04-10,인천,85,0,1,34,51,1,0,2.88
4841,2020-04-10,대구,6807,142,0,5193,1472,0,0,279.38
4842,2020-04-10,부산,126,3,1,98,25,1,0,3.69
4843,2020-04-10,서울,595,2,5,185,408,5,0,6.11
4844,2020-04-10,합계,10450,208,27,7117,3125,22,5,20.16
4845,2020-04-08,검역,348,0,10,3,345,0,10,-
4846,2020-04-08,제주,12,0,0,4,8,0,0,1.79
4847,2020-04-08,경남,115,0,2,82,33,1,1,3.42
4848,2020-04-08,경북,1320,47,0,968,305,0,0,49.58
4849,2020-04-08,전남,15,0,0,4,11,0,0,0.80
4850,2020-04-08,전북,17,0,0,7,10,0,0,0.94
4851,2020-04-08,충남,138,0,1,105,33,1,0,6.50
4852,2020-04-08,충북,45,0,0,30,15,0,0,2.81
4853,2020-04-08,강원,49,1,0,24,24,0,0,3.18
4854,2020-04-08,경기,606,11,10,259,336,5,5,4.57
4855,2020-04-08,세종,46,0,0,16,30,0,0,13.44
4856,2020-04-08,울산,40,1,0,28,11,0,0,3.49
4857,2020-04-08,대전,39,0,0,20,19,0,0,2.65
4858,2020-04-08,광주,27,0,0,15,12,0,0,1.85
4859,2020-04-08,인천,84,0,0,31,53,0,0,2.84
4860,2020-04-08,대구,6807,139,4,5106,1562,4,0,279.38
4861,2020-04-08,부산,125,3,0,97,25,0,0,3.66
4862,2020-04-08,서울,590,2,12,174,414,5,7,6.06
4863,2020-04-08,합계,10423,204,39,6973,3246,16,23,20.10
4864,2020-04-07,검역,324,0,14,2,,,,-
4865,2020-04-07,제주,12,0,0,4,,,,1.79
4866,2020-04-07,경남,112,0,1,80,,,,3.33
4867,2020-04-07,경북,1317,46,1,934,,,,49.46
4868,2020-04-07,전남,15,0,0,4,,,,0.80
4869,2020-04-07,전북,16,0,0,7,,,,0.88
4870,2020-04-07,충남,137,0,1,104,,,,6.45
4871,2020-04-07,충북,45,0,0,29,,,,2.81
4872,2020-04-07,강원,47,1,2,24,,,,3.05
4873,2020-04-07,경기,590,7,10,226,,,,4.45
4874,2020-04-07,세종,46,0,0,17,,,,13.44
4875,2020-04-07,울산,40,1,0,28,,,,3.49
4876,2020-04-07,대전,39,0,0,20,,,,2.65
4877,2020-04-07,광주,27,0,0,15,,,,1.85
4878,2020-04-07,인천,80,0,0,27,,,,2.71
4879,2020-04-07,대구,6794,134,13,4918,,,,278.84
4880,2020-04-07,부산,123,3,1,91,,,,3.61
4881,2020-04-07,서울,567,0,4,164,,,,5.83
4882,2020-04-07,합계,10331,192,47,6694,,,,19.93
4883,2020-04-06,검역,310,0,7,2,,,,-
4884,2020-04-06,제주,12,0,0,4,,,,1.79
4885,2020-04-06,경남,111,0,2,80,,,,3.30
4886,2020-04-06,경북,1316,45,2,922,,,,49.43
4887,2020-04-06,전남,15,0,0,4,,,,0.80
4888,2020-04-06,전북,16,0,0,7,,,,0.88
4889,2020-04-06,충남,136,0,1,102,,,,6.41
4890,2020-04-06,충북,45,0,0,29,,,,2.81
4891,2020-04-06,강원,45,1,0,23,,,,2.92
4892,2020-04-06,경기,580,7,8,213,,,,4.38
4893,2020-04-06,세종,46,0,0,17,,,,13.44
4894,2020-04-06,울산,40,1,0,27,,,,3.49
4895,2020-04-06,대전,39,0,2,19,,,,2.65
4896,2020-04-06,광주,27,0,0,15,,,,1.85
4897,2020-04-06,인천,80,0,1,27,,,,2.71
4898,2020-04-06,대구,6781,129,13,4865,,,,278.31
4899,2020-04-06,부산,122,3,0,91,,,,3.58
4900,2020-04-06,서울,563,0,11,151,,,,5.78
4901,2020-04-06,합계,10284,186,47,6598,,,,19.84
4902,2020-04-05,검역,303,0,24,2,,,,-
4903,2020-04-05,제주,12,0,3,4,,,,1.79
4904,2020-04-05,경남,109,0,1,77,,,,3.24
4905,2020-04-05,경북,1314,44,4,899,,,,49.35
4906,2020-04-05,전남,15,0,0,4,,,,0.80
4907,2020-04-05,전북,16,0,1,7,,,,0.88
4908,2020-04-05,충남,135,0,0,102,,,,6.36
4909,2020-04-05,충북,45,0,0,28,,,,2.81
4910,2020-04-05,강원,45,1,3,24,,,,2.92
4911,2020-04-05,경기,572,7,10,208,,,,4.32
4912,2020-04-05,세종,46,0,0,15,,,,13.44
4913,2020-04-05,울산,40,1,0,27,,,,3.49
4914,2020-04-05,대전,37,0,1,18,,,,2.51
4915,2020-04-05,광주,27,0,1,15,,,,1.85
4916,2020-04-05,인천,79,0,2,25,,,,2.67
4917,2020-04-05,대구,6768,127,7,4773,,,,277.78
4918,2020-04-05,부산,122,3,0,90,,,,3.58
4919,2020-04-05,서울,552,0,24,145,,,,5.67
4920,2020-04-05,합계,10237,183,81,6463,,,,19.74
4921,2020-04-04,검역,279,0,15,1,,,,-
4922,2020-04-04,제주,9,0,0,4,,,,1.34
4923,2020-04-04,경남,108,0,1,75,,,,3.21
4924,2020-04-04,경북,1310,44,1,881,,,,49.20
4925,2020-04-04,전남,15,0,0,4,,,,0.80
4926,2020-04-04,전북,15,0,0,7,,,,0.83
4927,2020-04-04,충남,135,0,1,102,,,,6.36
4928,2020-04-04,충북,45,0,0,27,,,,2.81
4929,2020-04-04,강원,42,1,1,23,,,,2.73
4930,2020-04-04,경기,562,6,23,200,,,,4.24
4931,2020-04-04,세종,46,0,0,15,,,,13.44
4932,2020-04-04,울산,40,1,0,24,,,,3.49
4933,2020-04-04,대전,36,0,0,18,,,,2.44
4934,2020-04-04,광주,26,0,0,15,,,,1.78
4935,2020-04-04,인천,77,0,3,22,,,,2.60
4936,2020-04-04,대구,6761,122,27,4673,,,,277.49
4937,2020-04-04,부산,122,3,0,90,,,,3.58
4938,2020-04-04,서울,528,0,22,144,,,,5.42
4939,2020-04-04,합계,10156,177,94,6325,,,,19.59
4940,2020-04-03,검역,264,0,22,1,,,,-
4941,2020-04-03,제주,9,0,0,3,,,,1.34
4942,2020-04-03,경남,107,0,1,71,,,,3.18
4943,2020-04-03,경북,1309,42,5,865,,,,49.16
4944,2020-04-03,전남,15,0,1,3,,,,0.80
4945,2020-04-03,전북,15,0,1,7,,,,0.83
4946,2020-04-03,충남,134,0,1,97,,,,6.31
4947,2020-04-03,충북,45,0,1,25,,,,2.81
4948,2020-04-03,강원,41,1,2,23,,,,2.66
4949,2020-04-03,경기,539,6,23,186,,,,4.07
4950,2020-04-03,세종,46,0,0,12,,,,13.44
4951,2020-04-03,울산,40,1,0,21,,,,3.49
4952,2020-04-03,대전,36,0,0,18,,,,2.44
4953,2020-04-03,광주,26,0,1,15,,,,1.78
4954,2020-04-03,인천,74,0,1,21,,,,2.50
4955,2020-04-03,대구,6734,121,9,4434,,,,276.38
4956,2020-04-03,부산,122,3,0,88,,,,3.58
4957,2020-04-03,서울,506,0,18,131,,,,5.20
4958,2020-04-03,합계,10062,174,86,6021,,,,19.41
4959,2020-04-02,검역,242,0,18,1,,,,-
4960,2020-04-02,제주,9,0,0,3,,,,1.34
4961,2020-04-02,경남,106,0,6,70,,,,3.15
4962,2020-04-02,경북,1304,41,2,840,,,,48.98
4963,2020-04-02,전남,14,0,2,3,,,,0.75
4964,2020-04-02,전북,14,0,0,7,,,,0.77
4965,2020-04-02,충남,133,0,2,95,,,,6.27
4966,2020-04-02,충북,44,0,0,23,,,,2.75
4967,2020-04-02,강원,39,1,1,23,,,,2.53
4968,2020-04-02,경기,516,6,17,181,,,,3.89
4969,2020-04-02,세종,46,0,0,12,,,,13.44
4970,2020-04-02,울산,40,1,1,21,,,,3.49
4971,2020-04-02,대전,36,0,0,18,,,,2.44
4972,2020-04-02,광주,25,0,1,14,,,,1.72
4973,2020-04-02,인천,73,0,4,20,,,,2.47
4974,2020-04-02,대구,6725,117,21,4283,,,,276.01
4975,2020-04-02,부산,122,3,0,87,,,,3.58
4976,2020-04-02,서울,488,0,14,127,,,,5.01
4977,2020-04-02,합계,9976,169,89,5828,,,,19.24
4978,2020-04-01,검역,224,0,7,0,,,,-
4979,2020-04-01,제주,9,0,0,3,,,,1.34
4980,2020-04-01,경남,100,0,4,67,,,,2.98
4981,2020-04-01,경북,1302,39,2,822,,,,48.90
4982,2020-04-01,전남,12,0,3,3,,,,0.64
4983,2020-04-01,전북,14,0,1,7,,,,0.77
4984,2020-04-01,충남,131,0,3,91,,,,6.17
4985,2020-04-01,충북,44,0,0,23,,,,2.75
4986,2020-04-01,강원,38,1,2,23,,,,2.47
4987,2020-04-01,경기,499,6,23,171,,,,3.77
4988,2020-04-01,세종,46,0,0,12,,,,13.44
4989,2020-04-01,울산,39,1,0,20,,,,3.40
4990,2020-04-01,대전,36,0,0,18,,,,2.44
4991,2020-04-01,광주,24,0,4,14,,,,1.65
4992,2020-04-01,인천,69,0,5,19,,,,2.33
4993,2020-04-01,대구,6704,115,20,4070,,,,275.15
4994,2020-04-01,부산,122,3,3,87,,,,3.58
4995,2020-04-01,서울,474,0,24,117,,,,4.87
4996,2020-04-01,합계,9887,165,101,5567,,,,19.07
4997,2020-03-31,검역,217,0,15,0,,,,-
4998,2020-03-31,제주,9,0,0,3,,,,1.34
4999,2020-03-31,경남,96,0,1,67,,,,2.86
5000,2020-03-31,경북,1300,38,2,808,,,,48.83
5001,2020-03-31,전남,9,0,0,3,,,,0.48
5002,2020-03-31,전북,13,0,0,7,,,,0.72
5003,2020-03-31,충남,128,0,1,90,,,,6.03
5004,2020-03-31,충북,44,0,0,22,,,,2.75
5005,2020-03-31,강원,36,1,0,23,,,,2.34
5006,2020-03-31,경기,476,6,13,166,,,,3.59
5007,2020-03-31,세종,46,0,0,12,,,,13.44
5008,2020-03-31,울산,39,0,0,19,,,,3.40
5009,2020-03-31,대전,36,0,2,18,,,,2.44
5010,2020-03-31,광주,20,0,0,14,,,,1.37
5011,2020-03-31,인천,64,0,6,16,,,,2.17
5012,2020-03-31,대구,6684,114,60,3946,,,,274.33
5013,2020-03-31,부산,119,3,1,87,,,,3.49
5014,2020-03-31,서울,450,0,24,107,,,,4.62
5015,2020-03-31,합계,9786,162,125,5408,,,,18.87
5016,2020-03-30,검역,202,0,13,0,,,,-
5017,2020-03-30,제주,9,0,1,4,,,,1.34
5018,2020-03-30,경남,95,0,1,65,,,,2.83
5019,2020-03-30,경북,1298,38,11,772,,,,48.75
5020,2020-03-30,전남,9,0,0,3,,,,0.48
5021,2020-03-30,전북,13,0,1,7,,,,0.72
5022,2020-03-30,충남,127,0,0,83,,,,5.98
5023,2020-03-30,충북,44,0,3,21,,,,2.75
5024,2020-03-30,강원,36,1,2,21,,,,2.34
5025,2020-03-30,경기,463,5,15,160,,,,3.49
5026,2020-03-30,세종,46,0,0,12,,,,13.44
5027,2020-03-30,울산,39,0,0,19,,,,3.40
5028,2020-03-30,대전,34,0,0,17,,,,2.31
5029,2020-03-30,광주,20,0,0,13,,,,1.37
5030,2020-03-30,인천,58,0,0,15,,,,1.96
5031,2020-03-30,대구,6624,111,14,3837,,,,271.87
5032,2020-03-30,부산,118,3,1,87,,,,3.46
5033,2020-03-30,서울,426,0,16,92,,,,4.38
5034,2020-03-30,합계,9661,158,78,5228,,,,18.63
5035,2020-03-29,검역,189,0,21,0,,,,-
5036,2020-03-29,제주,8,0,0,4,,,,1.19
5037,2020-03-29,경남,94,0,3,64,,,,2.80
5038,2020-03-29,경북,1287,37,2,732,,,,48.34
5039,2020-03-29,전남,9,0,1,3,,,,0.48
5040,2020-03-29,전북,12,0,2,7,,,,0.66
5041,2020-03-29,충남,127,0,1,83,,,,5.98
5042,2020-03-29,충북,41,0,0,21,,,,2.56
5043,2020-03-29,강원,34,1,2,21,,,,2.21
5044,2020-03-29,경기,448,5,15,144,,,,3.38
5045,2020-03-29,세종,46,0,2,11,,,,13.44
5046,2020-03-29,울산,39,0,0,19,,,,3.40
5047,2020-03-29,대전,34,0,3,14,,,,2.31
5048,2020-03-29,광주,20,0,0,11,,,,1.37
5049,2020-03-29,인천,58,0,7,15,,,,1.96
5050,2020-03-29,대구,6610,106,23,3706,,,,271.29
5051,2020-03-29,부산,117,3,3,85,,,,3.43
5052,2020-03-29,서울,410,0,20,93,,,,4.21
5053,2020-03-29,합계,9583,152,105,5033,,,,18.48
5054,2020-03-28,검역,168,0,24,0,,,,-
5055,2020-03-28,제주,8,0,1,4,,,,1.19
5056,2020-03-28,경남,91,0,0,63,,,,2.71
5057,2020-03-28,경북,1285,35,2,692,,,,48.26
5058,2020-03-28,전남,8,0,0,3,,,,0.43
5059,2020-03-28,전북,10,0,0,7,,,,0.55
