,rowID,등록일,구분,확진자,확진률,치명률,사망자,사망률,수정일
962,3583,2020-09-25,50-59,4351,18.55,18.55,18,4.56,null
963,3582,2020-09-25,60-69,3712,15.83,15.83,43,10.89,null
964,3581,2020-09-25,70-79,1878,8.01,8.01,128,32.41,null
965,3580,2020-09-25,80 이상,959,4.09,4.09,200,50.63,null
966,3579,2020-09-25,여성,12688,54.1,54.1,187,47.34,null
967,3578,2020-09-25,남성,10767,45.9,45.9,208,52.66,null
968,3566,2020-09-24,0-9,561,2.4,2.4,0,0.00,null
969,3565,2020-09-24,10-19,1282,5.49,5.49,0,0.00,null
970,3564,2020-09-24,20-29,4708,20.17,20.17,0,0.00,null
971,3563,2020-09-24,30-39,2841,12.17,12.17,2,0.51,null
972,3562,2020-09-24,40-49,3114,13.34,13.34,4,1.02,null
973,3561,2020-09-24,50-59,4332,18.56,18.56,18,4.58,null
974,3560,2020-09-24,60-69,3690,15.81,15.81,43,10.94,null
975,3559,2020-09-24,70-79,1864,7.99,7.99,126,32.06,null
976,3558,2020-09-24,80 이상,949,4.07,4.07,200,50.89,null
977,3557,2020-09-24,여성,12628,54.1,54.1,186,47.33,null
978,3556,2020-09-24,남성,10713,45.9,45.9,207,52.67,null
979,3544,2020-09-23,0-9,555,2.39,2.39,0,0.00,null
980,3543,2020-09-23,10-19,1278,5.5,5.5,0,0.00,null
981,3542,2020-09-23,20-29,4693,20.21,20.21,0,0.00,null
982,3541,2020-09-23,30-39,2832,12.2,12.2,2,0.52,null
983,3540,2020-09-23,40-49,3097,13.34,13.34,4,1.03,null
984,3539,2020-09-23,50-59,4303,18.53,18.53,17,4.38,null
985,3538,2020-09-23,60-69,3663,15.78,15.78,43,11.08,null
986,3537,2020-09-23,70-79,1855,7.99,7.99,123,31.70,null
987,3536,2020-09-23,80 이상,940,4.05,4.05,199,51.29,null
988,3535,2020-09-23,여성,12568,54.14,54.14,185,47.68,null
989,3534,2020-09-23,남성,10648,45.86,45.86,203,52.32,null
990,3522,2020-09-22,0-9,551,2.38,2.38,0,0.00,null
991,3521,2020-09-22,10-19,1274,5.51,5.51,0,0.00,null
992,3520,2020-09-22,20-29,4684,20.27,20.27,0,0.00,null
993,3519,2020-09-22,30-39,2822,12.21,12.21,2,0.52,null
994,3518,2020-09-22,40-49,3083,13.34,13.34,4,1.03,null
995,3517,2020-09-22,50-59,4280,18.52,18.52,17,4.38,null
996,3516,2020-09-22,60-69,3644,15.77,15.77,43,11.08,null
997,3515,2020-09-22,70-79,1833,7.93,7.93,123,31.70,null
998,3514,2020-09-22,80 이상,935,4.05,4.05,199,51.29,null
999,3513,2020-09-22,여성,12517,54.17,54.17,185,47.68,null
1000,3512,2020-09-22,남성,10589,45.83,45.83,203,52.32,null
1001,3500,2020-09-21,0-9,550,2.39,2.39,0,0.00,null
1002,3499,2020-09-21,10-19,1272,5.52,5.52,0,0.00,null
1003,3498,2020-09-21,20-29,4678,20.3,20.3,0,0.00,null
1004,3497,2020-09-21,30-39,2812,12.2,12.2,2,0.52,null
1005,3496,2020-09-21,40-49,3073,13.33,13.33,4,1.04,null
1006,3495,2020-09-21,50-59,4264,18.5,18.5,17,4.42,null
1007,3494,2020-09-21,60-69,3634,15.77,15.77,42,10.91,null
1008,3493,2020-09-21,70-79,1828,7.93,7.93,121,31.43,null
1009,3492,2020-09-21,80 이상,934,4.05,4.05,199,51.69,null
1010,3491,2020-09-21,여성,12493,54.21,54.21,183,47.53,null
1011,3490,2020-09-21,남성,10552,45.79,45.79,202,52.47,null
1012,3478,2020-09-20,0-9,548,2.39,2.39,0,0.00,null
1013,3477,2020-09-20,10-19,1264,5.52,5.52,0,0.00,null
1014,3476,2020-09-20,20-29,4653,20.32,20.32,0,0.00,null
1015,3475,2020-09-20,30-39,2792,12.2,12.2,2,0.53,null
1016,3474,2020-09-20,40-49,3053,13.34,13.34,4,1.06,null
1017,3473,2020-09-20,50-59,4239,18.52,18.52,17,4.50,null
1018,3472,2020-09-20,60-69,3608,15.76,15.76,42,11.11,null
1019,3471,2020-09-20,70-79,1807,7.89,7.89,118,31.22,null
1020,3470,2020-09-20,80 이상,929,4.06,4.06,195,51.59,null
1021,3469,2020-09-20,여성,12425,54.27,54.27,179,47.35,null
1022,3468,2020-09-20,남성,10468,45.73,45.73,199,52.65,null
1023,3456,2020-09-19,0-9,548,2.39,2.39,0,0.00,null
1024,3455,2020-09-19,10-19,1264,5.52,5.52,0,0.00,null
1025,3454,2020-09-19,20-29,4653,20.32,20.32,0,0.00,null
1026,3453,2020-09-19,30-39,2792,12.2,12.2,2,0.53,null
1027,3452,2020-09-19,40-49,3053,13.34,13.34,4,1.06,null
1028,3451,2020-09-19,50-59,4239,18.52,18.52,17,4.50,null
1029,3450,2020-09-19,60-69,3608,15.76,15.76,42,11.11,null
1030,3449,2020-09-19,70-79,1807,7.89,7.89,118,31.22,null
1031,3448,2020-09-19,80 이상,929,4.06,4.06,195,51.59,null
1032,3447,2020-09-19,여성,12425,54.27,54.27,179,47.35,null
1033,3446,2020-09-19,남성,10468,45.73,45.73,199,52.65,null
1034,3434,2020-09-18,0-9,547,2.4,2.4,0,0.00,null
1035,3433,2020-09-18,10-19,1259,5.53,5.53,0,0.00,null
1036,3432,2020-09-18,20-29,4647,20.4,20.4,0,0.00,null
1037,3431,2020-09-18,30-39,2785,12.22,12.22,2,0.53,null
1038,3430,2020-09-18,40-49,3044,13.36,13.36,4,1.06,null
1039,3429,2020-09-18,50-59,4204,18.45,18.45,17,4.51,null
1040,3428,2020-09-18,60-69,3582,15.72,15.72,42,11.14,null
1041,3427,2020-09-18,70-79,1792,7.87,7.87,118,31.30,null
1042,3426,2020-09-18,80 이상,923,4.05,4.05,194,51.46,null
1043,3425,2020-09-18,여성,12360,54.25,54.25,179,47.48,null
1044,3424,2020-09-18,남성,10423,45.75,45.75,198,52.52,null
1045,3412,2020-09-17,0-9,544,2.4,2.4,0,0.00,null
1046,3411,2020-09-17,10-19,1255,5.54,5.54,0,0.00,null
1047,3410,2020-09-17,20-29,4631,20.44,20.44,0,0.00,null
1048,3409,2020-09-17,30-39,2768,12.22,12.22,2,0.54,null
1049,3408,2020-09-17,40-49,3023,13.34,13.34,4,1.08,null
1050,3407,2020-09-17,50-59,4180,18.45,18.45,17,4.57,null
1051,3406,2020-09-17,60-69,3558,15.7,15.7,42,11.29,null
1052,3405,2020-09-17,70-79,1780,7.86,7.86,114,30.65,null
1053,3404,2020-09-17,80 이상,918,4.05,4.05,193,51.88,null
1054,3403,2020-09-17,여성,12291,54.25,54.25,177,47.58,null
1055,3402,2020-09-17,남성,10366,45.75,45.75,195,52.42,null
1056,3390,2020-09-16,0-9,539,2.4,2.4,0,0.00,null
1057,3389,2020-09-16,10-19,1247,5.54,5.54,0,0.00,null
1058,3388,2020-09-16,20-29,4606,20.47,20.47,0,0.00,null
1059,3387,2020-09-16,30-39,2757,12.25,12.25,2,0.54,null
1060,3386,2020-09-16,40-49,3003,13.34,13.34,4,1.09,null
1061,3385,2020-09-16,50-59,4144,18.41,18.41,17,4.63,null
1062,3384,2020-09-16,60-69,3531,15.69,15.69,42,11.44,null
1063,3383,2020-09-16,70-79,1763,7.83,7.83,114,31.06,null
1064,3382,2020-09-16,80 이상,914,4.06,4.06,188,51.23,null
1065,3381,2020-09-16,여성,12212,54.27,54.27,175,47.68,null
1066,3380,2020-09-16,남성,10292,45.73,45.73,192,52.32,null
1067,3379,2020-09-15,0-9,538,2.4,2.4,0,0.00,null
1068,3378,2020-09-15,10-19,1244,5.56,5.56,0,0.00,null
1069,3377,2020-09-15,20-29,4592,20.51,20.51,0,0.00,null
1070,3376,2020-09-15,30-39,2748,12.27,12.27,2,0.54,null
1071,3375,2020-09-15,40-49,2986,13.34,13.34,4,1.09,null
1072,3374,2020-09-15,50-59,4122,18.41,18.41,17,4.63,null
1073,3373,2020-09-15,60-69,3506,15.66,15.66,42,11.44,null
1074,3372,2020-09-15,70-79,1745,7.79,7.79,114,31.06,null
1075,3371,2020-09-15,80 이상,910,4.06,4.06,188,51.23,null
1076,3370,2020-09-15,여성,12166,54.33,54.33,175,47.68,null
1077,3369,2020-09-15,남성,10225,45.67,45.67,192,52.32,null
1078,3346,2020-09-14,0-9,532,2.39,2.39,0,0.00,null
1079,3345,2020-09-14,10-19,1236,5.55,5.55,0,0.00,null
1080,3344,2020-09-14,20-29,4584,20.57,20.57,0,0.00,null
1081,3343,2020-09-14,30-39,2738,12.29,12.29,2,0.55,null
1082,3342,2020-09-14,40-49,2968,13.32,13.32,4,1.10,null
1083,3341,2020-09-14,50-59,4104,18.42,18.42,17,4.68,null
1084,3340,2020-09-14,60-69,3481,15.62,15.62,42,11.57,null
1085,3339,2020-09-14,70-79,1734,7.78,7.78,113,31.13,null
1086,3338,2020-09-14,80 이상,908,4.07,4.07,185,50.96,null
1087,3337,2020-09-14,여성,12108,54.33,54.33,173,47.66,null
1088,3336,2020-09-14,남성,10177,45.67,45.67,190,52.34,null
1089,3324,2020-09-13,0-9,526,2.38,2.38,0,0.00,null
1090,3323,2020-09-13,10-19,1230,5.58,5.58,0,0.00,null
1091,3322,2020-09-13,20-29,4543,20.6,20.6,0,0.00,null
1092,3321,2020-09-13,30-39,2713,12.3,12.3,2,0.56,null
1093,3320,2020-09-13,40-49,2946,13.36,13.36,4,1.13,null
1094,3319,2020-09-13,50-59,4061,18.41,18.41,17,4.79,null
1095,3318,2020-09-13,60-69,3425,15.53,15.53,42,11.83,null
1096,3317,2020-09-13,70-79,1710,7.75,7.75,109,30.70,null
1097,3316,2020-09-13,80 이상,901,4.09,4.09,181,50.99,null
1098,3315,2020-09-13,여성,11992,54.37,54.37,169,47.61,null
1099,3314,2020-09-13,남성,10063,45.63,45.63,186,52.39,null
1100,3302,2020-09-12,0-9,526,2.38,2.38,0,0.00,null
1101,3301,2020-09-12,10-19,1230,5.58,5.58,0,0.00,null
1102,3300,2020-09-12,20-29,4543,20.6,20.6,0,0.00,null
1103,3299,2020-09-12,30-39,2713,12.3,12.3,2,0.56,null
1104,3298,2020-09-12,40-49,2946,13.36,13.36,4,1.13,null
1105,3297,2020-09-12,50-59,4061,18.41,18.41,17,4.79,null
1106,3296,2020-09-12,60-69,3425,15.53,15.53,42,11.83,null
1107,3295,2020-09-12,70-79,1710,7.75,7.75,109,30.70,null
1108,3294,2020-09-12,80 이상,901,4.09,4.09,181,50.99,null
1109,3293,2020-09-12,여성,11992,54.37,54.37,169,47.61,null
1110,3292,2020-09-12,남성,10063,45.63,45.63,186,52.39,null
1111,3280,2020-09-11,0-9,522,2.38,2.38,0,0.00,null
1112,3279,2020-09-11,10-19,1225,5.59,5.59,0,0.00,null
1113,3278,2020-09-11,20-29,4527,20.65,20.65,0,0.00,null
1114,3277,2020-09-11,30-39,2701,12.32,12.32,2,0.57,null
1115,3276,2020-09-11,40-49,2928,13.36,13.36,4,1.14,null
1116,3275,2020-09-11,50-59,4027,18.37,18.37,16,4.57,null
1117,3274,2020-09-11,60-69,3396,15.49,15.49,42,12.00,null
1118,3273,2020-09-11,70-79,1696,7.74,7.74,108,30.86,null
1119,3272,2020-09-11,80 이상,897,4.09,4.09,178,50.86,null
1120,3271,2020-09-11,여성,11937,54.46,54.46,165,47.14,null
1121,3270,2020-09-11,남성,9982,45.54,45.54,185,52.86,null
1122,3258,2020-09-10,0-9,519,2.39,2.39,0,0.00,null
1123,3257,2020-09-10,10-19,1222,5.62,5.62,0,0.00,null
1124,3256,2020-09-10,20-29,4505,20.72,20.72,0,0.00,null
1125,3255,2020-09-10,30-39,2682,12.34,12.34,2,0.58,null
1126,3254,2020-09-10,40-49,2906,13.37,13.37,4,1.16,null
1127,3253,2020-09-10,50-59,3993,18.36,18.36,16,4.62,null
1128,3252,2020-09-10,60-69,3356,15.43,15.43,42,12.14,null
1129,3251,2020-09-10,70-79,1680,7.73,7.73,106,30.64,null
1130,3250,2020-09-10,80 이상,880,4.05,4.05,176,50.87,null
1131,3249,2020-09-10,여성,11838,54.45,54.45,163,47.11,null
1132,3248,2020-09-10,남성,9905,45.55,45.55,183,52.89,null
1133,3236,2020-09-09,0-9,507,2.35,2.35,0,0.00,null
1134,3235,2020-09-09,10-19,1218,5.64,5.64,0,0.00,null
1135,3234,2020-09-09,20-29,4492,20.81,20.81,0,0.00,null
1136,3233,2020-09-09,30-39,2669,12.36,12.36,2,0.58,null
1137,3232,2020-09-09,40-49,2889,13.38,13.38,4,1.16,null
1138,3231,2020-09-09,50-59,3964,18.36,18.36,16,4.65,null
1139,3230,2020-09-09,60-69,3312,15.34,15.34,42,12.21,null
1140,3229,2020-09-09,70-79,1668,7.73,7.73,105,30.52,null
1141,3228,2020-09-09,80 이상,869,4.03,4.03,175,50.87,null
1142,3227,2020-09-09,여성,11759,54.47,54.47,162,47.09,null
1143,3226,2020-09-09,남성,9829,45.53,45.53,182,52.91,null
1144,3214,2020-09-08,0-9,501,2.34,2.34,0,0.00,null
1145,3213,2020-09-08,10-19,1210,5.65,5.65,0,0.00,null
1146,3212,2020-09-08,20-29,4485,20.93,20.93,0,0.00,null
1147,3211,2020-09-08,30-39,2653,12.38,12.38,2,0.59,null
1148,3210,2020-09-08,40-49,2874,13.41,13.41,4,1.17,null
1149,3209,2020-09-08,50-59,3936,18.37,18.37,16,4.69,null
1150,3208,2020-09-08,60-69,3264,15.23,15.23,42,12.32,null
1151,3207,2020-09-08,70-79,1646,7.68,7.68,104,30.50,null
1152,3206,2020-09-08,80 이상,863,4.03,4.03,173,50.73,null
1153,3205,2020-09-08,여성,11679,54.49,54.49,160,46.92,null
1154,3204,2020-09-08,남성,9753,45.51,45.51,181,53.08,null
1155,3192,2020-09-07,0-9,496,2.33,2.33,0,0.00,null
1156,3191,2020-09-07,10-19,1202,5.64,5.64,0,0.00,null
1157,3190,2020-09-07,20-29,4473,21,21,0,0.00,null
1158,3189,2020-09-07,30-39,2636,12.38,12.38,2,0.60,null
1159,3188,2020-09-07,40-49,2857,13.42,13.42,4,1.19,null
1160,3187,2020-09-07,50-59,3902,18.32,18.32,16,4.76,null
1161,3186,2020-09-07,60-69,3238,15.2,15.2,42,12.50,null
1162,3185,2020-09-07,70-79,1632,7.66,7.66,102,30.36,null
1163,3184,2020-09-07,80 이상,860,4.04,4.04,170,50.60,null
1164,3183,2020-09-07,여성,11616,54.55,54.55,158,47.02,null
1165,3182,2020-09-07,남성,9680,45.45,45.45,178,52.98,null
1166,3170,2020-09-06,0-9,493,2.33,2.33,0,0.00,null
1167,3169,2020-09-06,10-19,1197,5.65,5.65,0,0.00,null
1168,3168,2020-09-06,20-29,4460,21.06,21.06,0,0.00,null
1169,3167,2020-09-06,30-39,2619,12.37,12.37,2,0.60,null
1170,3166,2020-09-06,40-49,2841,13.42,13.42,4,1.20,null
1171,3165,2020-09-06,50-59,3880,18.32,18.32,16,4.79,null
1172,3164,2020-09-06,60-69,3217,15.19,15.19,42,12.57,null
1173,3163,2020-09-06,70-79,1612,7.61,7.61,101,30.24,null
1174,3162,2020-09-06,80 이상,858,4.05,4.05,169,50.60,null
1175,3161,2020-09-06,여성,11563,54.6,54.6,158,47.31,null
1176,3160,2020-09-06,남성,9614,45.4,45.4,176,52.69,null
1177,3159,2020-09-05,0-9,485,2.31,2.31,0,0.00,null
1178,3158,2020-09-05,10-19,1194,5.68,5.68,0,0.00,null
1179,3157,2020-09-05,20-29,4441,21.14,21.14,0,0.00,null
1180,3156,2020-09-05,30-39,2604,12.39,12.39,2,0.60,null
1181,3155,2020-09-05,40-49,2816,13.4,13.4,4,1.20,null
1182,3154,2020-09-05,50-59,3845,18.3,18.3,16,4.80,null
1183,3153,2020-09-05,60-69,3178,15.13,15.13,42,12.61,null
1184,3152,2020-09-05,70-79,1596,7.6,7.6,100,30.03,null
1185,3151,2020-09-05,80 이상,851,4.05,4.05,169,50.75,null
1186,3150,2020-09-05,여성,11475,54.62,54.62,157,47.15,null
1187,3149,2020-09-05,남성,9535,45.38,45.38,176,52.85,null
1188,3126,2020-09-04,0-9,482,2.31,2.31,0,0.00,null
1189,3125,2020-09-04,10-19,1188,5.7,5.7,0,0.00,null
1190,3124,2020-09-04,20-29,4427,21.24,21.24,0,0.00,null
1191,3123,2020-09-04,30-39,2585,12.4,12.4,2,0.60,null
1192,3122,2020-09-04,40-49,2797,13.42,13.42,4,1.21,null
1193,3121,2020-09-04,50-59,3807,18.27,18.27,16,4.83,null
1194,3120,2020-09-04,60-69,3136,15.05,15.05,42,12.69,null
1195,3119,2020-09-04,70-79,1578,7.57,7.57,100,30.21,null
1196,3118,2020-09-04,80 이상,842,4.04,4.04,167,50.45,null
1197,3117,2020-09-04,여성,11389,54.64,54.64,156,47.13,null
1198,3116,2020-09-04,남성,9453,45.36,45.36,175,52.87,null
1199,3104,2020-09-03,0-9,473,2.29,2.29,0,0.00,null
1200,3103,2020-09-03,10-19,1181,5.72,5.72,0,0.00,null
1201,3102,2020-09-03,20-29,4410,21.36,21.36,0,0.00,null
1202,3101,2020-09-03,30-39,2561,12.41,12.41,2,0.61,null
1203,3100,2020-09-03,40-49,2770,13.42,13.42,4,1.22,null
1204,3099,2020-09-03,50-59,3768,18.25,18.25,16,4.86,null
1205,3098,2020-09-03,60-69,3098,15.01,15.01,42,12.77,null
1206,3097,2020-09-03,70-79,1556,7.54,7.54,99,30.09,null
1207,3096,2020-09-03,80 이상,827,4.01,4.01,166,50.46,null
1208,3095,2020-09-03,여성,11285,54.66,54.66,155,47.11,null
1209,3094,2020-09-03,남성,9359,45.34,45.34,174,52.89,null
1210,3082,2020-09-02,0-9,466,2.28,2.28,0,0.00,null
1211,3081,2020-09-02,10-19,1174,5.74,5.74,0,0.00,null
1212,3080,2020-09-02,20-29,4388,21.46,21.46,0,0.00,null
1213,3079,2020-09-02,30-39,2540,12.42,12.42,2,0.61,null
1214,3078,2020-09-02,40-49,2741,13.4,13.4,4,1.23,null
1215,3077,2020-09-02,50-59,3732,18.25,18.25,16,4.91,null
1216,3076,2020-09-02,60-69,3064,14.98,14.98,42,12.88,null
1217,3075,2020-09-02,70-79,1534,7.5,7.5,98,30.06,null
1218,3074,2020-09-02,80 이상,810,3.96,3.96,164,50.31,null
1219,3073,2020-09-02,여성,11177,54.66,54.66,153,46.93,null
1220,3072,2020-09-02,남성,9272,45.34,45.34,173,53.07,null
1221,3060,2020-09-01,0-9,456,2.26,2.26,0,0.00,null
1222,3059,2020-09-01,10-19,1162,5.76,5.76,0,0.00,null
1223,3058,2020-09-01,20-29,4345,21.53,21.53,0,0.00,null
1224,3057,2020-09-01,30-39,2515,12.46,12.46,2,0.62,null
1225,3056,2020-09-01,40-49,2717,13.46,13.46,4,1.23,null
1226,3055,2020-09-01,50-59,3684,18.25,18.25,16,4.94,null
1227,3054,2020-09-01,60-69,3013,14.93,14.93,42,12.96,null
1228,3053,2020-09-01,70-79,1494,7.4,7.4,97,29.94,null
1229,3052,2020-09-01,80 이상,796,3.94,3.94,163,50.31,null
1230,3051,2020-09-01,여성,11043,54.72,54.72,152,46.91,null
1231,3050,2020-09-01,남성,9139,45.28,45.28,172,53.09,null
1232,3049,2020-08-31,0-9,442,2.22,2.22,0,0.00,null
1233,3048,2020-08-31,10-19,1145,5.74,5.74,0,0.00,null
1234,3047,2020-08-31,20-29,4320,21.66,21.66,0,0.00,null
1235,3046,2020-08-31,30-39,2491,12.49,12.49,2,0.62,null
1236,3045,2020-08-31,40-49,2692,13.5,13.5,4,1.23,null
1237,3044,2020-08-31,50-59,3639,18.24,18.24,16,4.94,null
1238,3043,2020-08-31,60-69,2968,14.88,14.88,42,12.96,null
1239,3042,2020-08-31,70-79,1464,7.34,7.34,97,29.94,null
1240,3041,2020-08-31,80 이상,786,3.94,3.94,163,50.31,null
1241,3040,2020-08-31,여성,10922,54.76,54.76,152,46.91,null
1242,3039,2020-08-31,남성,9025,45.24,45.24,172,53.09,null
1243,3016,2020-08-30,0-9,432,2.19,2.19,0,0.00,null
1244,3015,2020-08-30,10-19,1134,5.76,5.76,0,0.00,null
1245,3014,2020-08-30,20-29,4277,21.71,21.71,0,0.00,null
1246,3013,2020-08-30,30-39,2476,12.57,12.57,2,0.62,null
1247,3012,2020-08-30,40-49,2664,13.52,13.52,4,1.24,null
1248,3011,2020-08-30,50-59,3590,18.22,18.22,16,4.95,null
1249,3010,2020-08-30,60-69,2913,14.79,14.79,42,13.00,null
1250,3009,2020-08-30,70-79,1438,7.3,7.3,96,29.72,null
1251,3008,2020-08-30,80 이상,775,3.93,3.93,163,50.46,null
1252,3007,2020-08-30,여성,10788,54.76,54.76,151,46.75,null
1253,3006,2020-08-30,남성,8911,45.24,45.24,172,53.25,null
1254,2972,2020-08-29,0-9,422,2.18,2.18,0,0.00,null
1255,2971,2020-08-29,10-19,1122,5.78,5.78,0,0.00,null
1256,2970,2020-08-29,20-29,4233,21.82,21.82,0,0.00,null
1257,2969,2020-08-29,30-39,2437,12.56,12.56,2,0.62,null
1258,2968,2020-08-29,40-49,2627,13.54,13.54,4,1.25,null
1259,2967,2020-08-29,50-59,3535,18.22,18.22,16,4.98,null
1260,2966,2020-08-29,60-69,2840,14.64,14.64,42,13.08,null
1261,2965,2020-08-29,70-79,1417,7.3,7.3,95,29.60,null
1262,2964,2020-08-29,80 이상,767,3.95,3.95,162,50.47,null
1263,2963,2020-08-29,여성,10643,54.86,54.86,151,47.04,null
1264,2962,2020-08-29,남성,8757,45.14,45.14,170,52.96,null
1265,2961,2020-08-28,0-9,406,2.13,2.13,0,0.00,null
1266,2960,2020-08-28,10-19,1104,5.79,5.79,0,0.00,null
1267,2959,2020-08-28,20-29,4202,22.03,22.03,0,0.00,null
1268,2958,2020-08-28,30-39,2401,12.59,12.59,2,0.63,null
1269,2957,2020-08-28,40-49,2580,13.52,13.52,4,1.27,null
1270,2956,2020-08-28,50-59,3481,18.25,18.25,16,5.06,null
1271,2955,2020-08-28,60-69,2773,14.54,14.54,41,12.97,null
1272,2954,2020-08-28,70-79,1381,7.24,7.24,94,29.75,null
1273,2953,2020-08-28,80 이상,749,3.93,3.93,159,50.32,null
1274,2952,2020-08-28,여성,10461,54.84,54.84,149,47.15,null
1275,2951,2020-08-28,남성,8616,45.16,45.16,167,52.85,null
1276,2928,2020-08-27,0-9,390,2.08,2.08,0,0.00,null
1277,2927,2020-08-27,10-19,1087,5.81,5.81,0,0.00,null
1278,2926,2020-08-27,20-29,4170,22.29,22.29,0,0.00,null
1279,2925,2020-08-27,30-39,2353,12.58,12.58,2,0.64,null
1280,2924,2020-08-27,40-49,2527,13.51,13.51,4,1.28,null
1281,2923,2020-08-27,50-59,3408,18.22,18.22,16,5.11,null
1282,2922,2020-08-27,60-69,2709,14.48,14.48,41,13.10,null
1283,2921,2020-08-27,70-79,1333,7.13,7.13,94,30.03,null
1284,2920,2020-08-27,80 이상,729,3.9,3.9,156,49.84,null
1285,2919,2020-08-27,여성,10265,54.88,54.88,148,47.28,null
1286,2918,2020-08-27,남성,8441,45.12,45.12,165,52.72,null
1287,2906,2020-08-26,0-9,381,2.09,2.09,0,0.00,null
1288,2905,2020-08-26,10-19,1060,5.8,5.8,0,0.00,null
1289,2904,2020-08-26,20-29,4118,22.55,22.55,0,0.00,null
1290,2903,2020-08-26,30-39,2303,12.61,12.61,2,0.64,null
1291,2902,2020-08-26,40-49,2457,13.45,13.45,4,1.28,null
1292,2901,2020-08-26,50-59,3300,18.07,18.07,16,5.13,null
1293,2900,2020-08-26,60-69,2644,14.48,14.48,41,13.14,null
1294,2899,2020-08-26,70-79,1292,7.07,7.07,93,29.81,null
1295,2898,2020-08-26,80 이상,710,3.89,3.89,156,50.00,null
1296,2897,2020-08-26,여성,10031,54.92,54.92,147,47.12,null
1297,2896,2020-08-26,남성,8234,45.08,45.08,165,52.88,null
1298,2884,2020-08-25,0-9,368,2.05,2.05,0,0.00,null
1299,2883,2020-08-25,10-19,1047,5.83,5.83,0,0.00,null
1300,2882,2020-08-25,20-29,4081,22.74,22.74,0,0.00,null
1301,2881,2020-08-25,30-39,2256,12.57,12.57,2,0.65,null
1302,2880,2020-08-25,40-49,2415,13.46,13.46,4,1.29,null
1303,2879,2020-08-25,50-59,3240,18.06,18.06,16,5.16,null
1304,2878,2020-08-25,60-69,2587,14.42,14.42,41,13.23,null
1305,2877,2020-08-25,70-79,1258,7.01,7.01,93,30.00,null
1306,2876,2020-08-25,80 이상,693,3.86,3.86,154,49.68,null
1307,2875,2020-08-25,여성,9856,54.92,54.92,146,47.10,null
1308,2874,2020-08-25,남성,8089,45.08,45.08,164,52.90,null
1309,2862,2020-08-24,0-9,353,2,2,0,0.00,null
1310,2861,2020-08-24,10-19,1028,5.82,5.82,0,0.00,null
1311,2860,2020-08-24,20-29,4040,22.87,22.87,0,0.00,null
1312,2859,2020-08-24,30-39,2226,12.6,12.6,2,0.65,null
1313,2858,2020-08-24,40-49,2382,13.48,13.48,4,1.29,null
1314,2857,2020-08-24,50-59,3187,18.04,18.04,16,5.18,null
1315,2856,2020-08-24,60-69,2537,14.36,14.36,41,13.27,null
1316,2855,2020-08-24,70-79,1228,6.95,6.95,93,30.10,null
1317,2854,2020-08-24,80 이상,684,3.87,3.87,153,49.51,null
1318,2853,2020-08-24,여성,9713,54.98,54.98,146,47.25,null
1319,2852,2020-08-24,남성,7952,45.02,45.02,163,52.75,null
1320,2840,2020-08-23,0-9,344,1.98,1.98,0,0.00,null
1321,2839,2020-08-23,10-19,1015,5.83,5.83,0,0.00,null
1322,2838,2020-08-23,20-29,4010,23.05,23.05,0,0.00,null
1323,2837,2020-08-23,30-39,2191,12.59,12.59,2,0.65,null
1324,2836,2020-08-23,40-49,2343,13.47,13.47,4,1.29,null
1325,2835,2020-08-23,50-59,3139,18.04,18.04,16,5.18,null
1326,2834,2020-08-23,60-69,2485,14.28,14.28,41,13.27,null
1327,2833,2020-08-23,70-79,1204,6.92,6.92,93,30.10,null
1328,2832,2020-08-23,80 이상,668,3.84,3.84,153,49.51,null
1329,2831,2020-08-23,여성,9565,54.97,54.97,146,47.25,null
1330,2830,2020-08-23,남성,7834,45.03,45.03,163,52.75,null
1331,2818,2020-08-22,0-9,328,1.93,1.93,0,0.00,null
1332,2817,2020-08-22,10-19,980,5.76,5.76,0,0.00,null
1333,2816,2020-08-22,20-29,3976,23.39,23.39,0,0.00,null
1334,2815,2020-08-22,30-39,2151,12.65,12.65,2,0.65,null
1335,2814,2020-08-22,40-49,2281,13.42,13.42,4,1.29,null
1336,2813,2020-08-22,50-59,3057,17.98,17.98,16,5.18,null
1337,2812,2020-08-22,60-69,2398,14.1,14.1,41,13.27,null
1338,2811,2020-08-22,70-79,1177,6.92,6.92,93,30.10,null
1339,2810,2020-08-22,80 이상,654,3.85,3.85,153,49.51,null
1340,2809,2020-08-22,여성,9325,54.85,54.85,146,47.25,null
1341,2808,2020-08-22,남성,7677,45.15,45.15,163,52.75,null
1342,2796,2020-08-21,0-9,317,1.9,1.9,0,0.00,null
1343,2795,2020-08-21,10-19,961,5.76,5.76,0,0.00,null
1344,2794,2020-08-21,20-29,3921,23.52,23.52,0,0.00,null
1345,2793,2020-08-21,30-39,2111,12.66,12.66,2,0.65,null
1346,2792,2020-08-21,40-49,2233,13.4,13.4,4,1.29,null
1347,2791,2020-08-21,50-59,2991,17.94,17.94,16,5.18,null
1348,2790,2020-08-21,60-69,2342,14.05,14.05,41,13.27,null
1349,2789,2020-08-21,70-79,1143,6.86,6.86,93,30.10,null
1350,2788,2020-08-21,80 이상,651,3.91,3.91,153,49.51,null
1351,2787,2020-08-21,여성,9138,54.82,54.82,146,47.25,null
1352,2786,2020-08-21,남성,7532,45.18,45.18,163,52.75,null
1353,2774,2020-08-20,0-9,311,1.9,1.9,0,0.00,null
